author,committer,sha,body,date,URL,issue,files_changed
UrbanSharon,web-flow,1d82a750b3ba19f93b2e8395f31d65dd2a8639f2,Update README.md,2017-11-26 14:27:51,https://api.github.com/repos/zenprotocol/zen-wallet/commits/1d82a750b3ba19f93b2e8395f31d65dd2a8639f2,,['README.md']
UrbanSharon,web-flow,1dace30e47cac2bdd9563cbe2a3f2bb85cb66a69,Update README.md,2017-11-26 14:24:22,https://api.github.com/repos/zenprotocol/zen-wallet/commits/1dace30e47cac2bdd9563cbe2a3f2bb85cb66a69,,['README.md']
UrbanSharon,web-flow,af2e9654ba4d1a4a2cca7815b33c9c4b00dd4a02,Update README.md,2017-11-26 14:22:15,https://api.github.com/repos/zenprotocol/zen-wallet/commits/af2e9654ba4d1a4a2cca7815b33c9c4b00dd4a02,,['README.md']
UrbanSharon,web-flow,8faa2f2f477b3f04340eaea750490453ac305645,Update README.md,2017-11-26 14:19:45,https://api.github.com/repos/zenprotocol/zen-wallet/commits/8faa2f2f477b3f04340eaea750490453ac305645,,['README.md']
topynate,web-flow,5cf0fbf81817157bb7761d0e454d4e819854bd49,"Merge pull request #1 from dashengSun/translation

Add Chinese translation for readme.",2017-11-15 14:46:17,https://api.github.com/repos/zenprotocol/zen-wallet/commits/5cf0fbf81817157bb7761d0e454d4e819854bd49,,['README_CH.md']
dashengSun,dashengSun,1ac79e687210b0772007ef9ac30fbbbfacb59d20,Add Chinese translation for readme.,2017-11-15 14:32:28,https://api.github.com/repos/zenprotocol/zen-wallet/commits/1ac79e687210b0772007ef9ac30fbbbfacb59d20,,['README_CH.md']
elanperach,web-flow,ec04780eeab7d45b06395b7fe2055733cff5c0e1,Update README.md,2017-11-15 10:53:55,https://api.github.com/repos/zenprotocol/zen-wallet/commits/ec04780eeab7d45b06395b7fe2055733cff5c0e1,,['README.md']
elanperach,web-flow,aca810bb578859bafe0d3b0b3ec73fc0a3ced2c3,Update README.md,2017-11-14 10:10:10,https://api.github.com/repos/zenprotocol/zen-wallet/commits/aca810bb578859bafe0d3b0b3ec73fc0a3ced2c3,,['README.md']
topynate,web-flow,8fe6abc8a082372cf5594886eeb071f55240bd9d,Update README.md,2017-11-13 16:37:39,https://api.github.com/repos/zenprotocol/zen-wallet/commits/8fe6abc8a082372cf5594886eeb071f55240bd9d,,['README.md']
topynate,topynate,2835e5b78fc851a3f784aa64df44e1537efeeb6e,"Update readme, add contributors file and temporary license",2017-11-08 12:19:50,https://api.github.com/repos/zenprotocol/zen-wallet/commits/2835e5b78fc851a3f784aa64df44e1537efeeb6e,,"['CONTRIBUTORS.md', 'LICENSE.md', 'README.md']"
somdoron,somdoron,61ba09a2072bf873821a7cf97e7870c46b5ceb0a,"Merge branch 'master' into 'master'

hopefully fix windows issues

See merge request mazudaoyi/zen-wallet!77",2017-11-07 14:17:06,https://api.github.com/repos/zenprotocol/zen-wallet/commits/61ba09a2072bf873821a7cf97e7870c46b5ceb0a,,"['tools/fstar/mono/FSharp.Compatibility.OCaml.dll', 'tools/fstar/mono/FSharp.Core.dll', 'tools/fstar/mono/FSharp.Core.xml', 'tools/fstar/mono/basic.dll', 'tools/fstar/mono/basic.pdb', 'tools/fstar/mono/extraction.dll', 'tools/fstar/mono/extraction.pdb', 'tools/fstar/mono/format.dll', 'tools/fstar/mono/format.pdb', 'tools/fstar/mono/fsdoc.dll', 'tools/fstar/mono/fsdoc.pdb', 'tools/fstar/mono/fstar.exe', 'tools/fstar/mono/fstar.pdb', 'tools/fstar/mono/parser.dll', 'tools/fstar/mono/parser.pdb', 'tools/fstar/mono/prettyprint.dll', 'tools/fstar/mono/prettyprint.pdb', 'tools/fstar/mono/reflection.dll', 'tools/fstar/mono/reflection.pdb', 'tools/fstar/mono/smtencoding.dll', 'tools/fstar/mono/smtencoding.pdb', 'tools/fstar/mono/syntax.dll', 'tools/fstar/mono/syntax.pdb', 'tools/fstar/mono/tactics.dll', 'tools/fstar/mono/tactics.pdb', 'tools/fstar/mono/tests.exe', 'tools/fstar/mono/tests.pdb', 'tools/fstar/mono/tosyntax.dll', 'tools/fstar/mono/tosyntax.pdb', 'tools/fstar/mono/typechecker.dll', 'tools/fstar/mono/typechecker.pdb']"
A-Manning,A-Manning,0a2d10ff91f7a5efa59e2d73ca4cee75e39ce789,hopefully fix windows issues,2017-11-07 14:15:20,https://api.github.com/repos/zenprotocol/zen-wallet/commits/0a2d10ff91f7a5efa59e2d73ca4cee75e39ce789,,"['tools/fstar/mono/FSharp.Compatibility.OCaml.dll', 'tools/fstar/mono/FSharp.Core.dll', 'tools/fstar/mono/FSharp.Core.xml', 'tools/fstar/mono/basic.dll', 'tools/fstar/mono/basic.pdb', 'tools/fstar/mono/extraction.dll', 'tools/fstar/mono/extraction.pdb', 'tools/fstar/mono/format.dll', 'tools/fstar/mono/format.pdb', 'tools/fstar/mono/fsdoc.dll', 'tools/fstar/mono/fsdoc.pdb', 'tools/fstar/mono/fstar.exe', 'tools/fstar/mono/fstar.pdb', 'tools/fstar/mono/parser.dll', 'tools/fstar/mono/parser.pdb', 'tools/fstar/mono/prettyprint.dll', 'tools/fstar/mono/prettyprint.pdb', 'tools/fstar/mono/reflection.dll', 'tools/fstar/mono/reflection.pdb', 'tools/fstar/mono/smtencoding.dll', 'tools/fstar/mono/smtencoding.pdb', 'tools/fstar/mono/syntax.dll', 'tools/fstar/mono/syntax.pdb', 'tools/fstar/mono/tactics.dll', 'tools/fstar/mono/tactics.pdb', 'tools/fstar/mono/tests.exe', 'tools/fstar/mono/tests.pdb', 'tools/fstar/mono/tosyntax.dll', 'tools/fstar/mono/tosyntax.pdb', 'tools/fstar/mono/typechecker.dll', 'tools/fstar/mono/typechecker.pdb']"
somdoron,somdoron,6dfbfd6e47e68d49e08e04c05ff4d7ffdf278d73,"Merge branch 'master' into 'master'

Hopefully fix FSharp.Core issues

See merge request mazudaoyi/zen-wallet!74",2017-11-07 13:01:01,https://api.github.com/repos/zenprotocol/zen-wallet/commits/6dfbfd6e47e68d49e08e04c05ff4d7ffdf278d73,,"['Zulib/build.sh', 'Zulib/fstar/FStar.Int.fst.hints', 'Zulib/fstar/FStar.Int64.fst.hints', 'Zulib/fstar/FStar.Mul.fst.hints', 'Zulib/fstar/FStar.Option.fsti.hints', 'Zulib/fstar/FStar.Pervasives.Native.fst.hints', 'Zulib/fstar/FStar.Pervasives.fst.hints', 'Zulib/fstar/FStar.UInt.fst.hints', 'Zulib/fstar/FStar.UInt32.fst.hints', 'Zulib/fstar/FStar.UInt64.fst.hints', 'Zulib/fstar/FStar.UInt8.fst.hints', 'Zulib/fstar/Zen.Array.Extracted.fst.hints', 'Zulib/fstar/Zen.Array.Realized.fsti.hints', 'Zulib/fstar/Zen.Array.fst.hints', 'Zulib/fstar/Zen.Base.fst.hints', 'Zulib/fstar/Zen.ByteArray.fst.hints', 'Zulib/fstar/Zen.Cost.Extracted.fst.hints', 'Zulib/fstar/Zen.Cost.Realized.fst.hints', 'Zulib/fstar/Zen.Cost.fst.hints', 'Zulib/fstar/Zen.Crypto.fsti.hints', 'Zulib/fstar/Zen.Error.fst.hints', 'Zulib/fstar/Zen.ErrorT.fst.hints', 'Zulib/fstar/Zen.Merkle.fsti.hints', 'Zulib/fstar/Zen.Option.fst.hints', 'Zulib/fstar/Zen.OptionT.fst.hints', 'Zulib/fstar/Zen.Sha3.Realized.fsti.hints', 'Zulib/fstar/Zen.Tuple.fst.hints', 'Zulib/fstar/Zen.TupleT.fst.hints', 'Zulib/fstar/Zen.Types.Extracted.fst.hints', 'Zulib/fstar/Zen.Types.Realized.fsti.hints', 'Zulib/fstar/Zen.Types.Serialized.Realized.fsti.hints', 'Zulib/fstar/Zen.Types.fst.hints', 'Zulib/fstar/Zen.Util.fsti.hints', 'Zulib/fstar/Zen.Vector.fst.hints', 'Zulib/fstar/Zen.Wallet.fsti.hints', 'Zulib/fstar/prims.fst', 'Zulib/fstar/prims.fst.hints', 'tools/fstar/mono/FSharp.Core.dll', 'tools/fstar/mono/basic.dll', 'tools/fstar/mono/basic.pdb', 'tools/fstar/mono/extraction.dll', 'tools/fstar/mono/extraction.dll.config', 'tools/fstar/mono/extraction.pdb', 'tools/fstar/mono/format.dll', 'tools/fstar/mono/format.pdb', 'tools/fstar/mono/fsdoc.dll', 'tools/fstar/mono/fsdoc.pdb', 'tools/fstar/mono/fstar.exe', 'tools/fstar/mono/fstar.exe.config', 'tools/fstar/mono/fstar.pdb', 'tools/fstar/mono/parser.dll', 'tools/fstar/mono/parser.pdb', 'tools/fstar/mono/prettyprint.dll', 'tools/fstar/mono/prettyprint.pdb', 'tools/fstar/mono/reflection.dll', 'tools/fstar/mono/reflection.pdb', 'tools/fstar/mono/smtencoding.dll', 'tools/fstar/mono/smtencoding.pdb', 'tools/fstar/mono/syntax.dll', 'tools/fstar/mono/syntax.pdb', 'tools/fstar/mono/tactics.dll', 'tools/fstar/mono/tactics.pdb', 'tools/fstar/mono/tests.exe', 'tools/fstar/mono/tests.pdb', 'tools/fstar/mono/tosyntax.dll', 'tools/fstar/mono/tosyntax.pdb', 'tools/fstar/mono/typechecker.dll', 'tools/fstar/mono/typechecker.pdb']"
somdoron,somdoron,101695c2bfff6532607c3bf28e7ff9e14c871460,"Merge branch 'alpha-system-fixes' into 'master'

Alpha system fixes

See merge request mazudaoyi/zen-wallet!75",2017-11-07 13:00:47,https://api.github.com/repos/zenprotocol/zen-wallet/commits/101695c2bfff6532607c3bf28e7ff9e14c871460,,"['ContractsDiscovery.Web/StockAPI.cs', 'Network/NodeManager.cs', 'Network/Protocol/Serialization/WireSerialization.cs', 'Zen/Program.cs', 'Zen/alpha_client.json', 'Zen/alpha_host.json', 'Zen/genesis_outputs.json', 'packaging/linux/packlinux.sh']"
A-Manning,A-Manning,eb7594841c6a2a589793bcab7b7005159c500f23,Update prims,2017-11-07 12:21:20,https://api.github.com/repos/zenprotocol/zen-wallet/commits/eb7594841c6a2a589793bcab7b7005159c500f23,,['Zulib/fstar/prims.fst']
A-Manning,A-Manning,1538ae6f17128ef47bd518b86a0227eb571491b7,Fix ulimit bug for linux,2017-11-07 12:20:55,https://api.github.com/repos/zenprotocol/zen-wallet/commits/1538ae6f17128ef47bd518b86a0227eb571491b7,,['Zulib/build.sh']
A-Manning,A-Manning,1001ebf50d1b382f8074a733d1cf79168a5fca2d,Regenerate Hints,2017-11-07 12:20:17,https://api.github.com/repos/zenprotocol/zen-wallet/commits/1001ebf50d1b382f8074a733d1cf79168a5fca2d,,"['Zulib/fstar/FStar.Int.fst.hints', 'Zulib/fstar/FStar.Int64.fst.hints', 'Zulib/fstar/FStar.Mul.fst.hints', 'Zulib/fstar/FStar.Option.fsti.hints', 'Zulib/fstar/FStar.Pervasives.Native.fst.hints', 'Zulib/fstar/FStar.Pervasives.fst.hints', 'Zulib/fstar/FStar.UInt.fst.hints', 'Zulib/fstar/FStar.UInt32.fst.hints', 'Zulib/fstar/FStar.UInt64.fst.hints', 'Zulib/fstar/FStar.UInt8.fst.hints', 'Zulib/fstar/Zen.Array.Extracted.fst.hints', 'Zulib/fstar/Zen.Array.Realized.fsti.hints', 'Zulib/fstar/Zen.Array.fst.hints', 'Zulib/fstar/Zen.Base.fst.hints', 'Zulib/fstar/Zen.ByteArray.fst.hints', 'Zulib/fstar/Zen.Cost.Extracted.fst.hints', 'Zulib/fstar/Zen.Cost.Realized.fst.hints', 'Zulib/fstar/Zen.Cost.fst.hints', 'Zulib/fstar/Zen.Crypto.fsti.hints', 'Zulib/fstar/Zen.Error.fst.hints', 'Zulib/fstar/Zen.ErrorT.fst.hints', 'Zulib/fstar/Zen.Merkle.fsti.hints', 'Zulib/fstar/Zen.Option.fst.hints', 'Zulib/fstar/Zen.OptionT.fst.hints', 'Zulib/fstar/Zen.Sha3.Realized.fsti.hints', 'Zulib/fstar/Zen.Tuple.fst.hints', 'Zulib/fstar/Zen.TupleT.fst.hints', 'Zulib/fstar/Zen.Types.Extracted.fst.hints', 'Zulib/fstar/Zen.Types.Realized.fsti.hints', 'Zulib/fstar/Zen.Types.Serialized.Realized.fsti.hints', 'Zulib/fstar/Zen.Types.fst.hints', 'Zulib/fstar/Zen.Util.fsti.hints', 'Zulib/fstar/Zen.Vector.fst.hints', 'Zulib/fstar/Zen.Wallet.fsti.hints', 'Zulib/fstar/prims.fst.hints']"
SharonU,SharonU,5bf80f1586674ede9011898afdb53e8e6e04a4a8,linux packaging fix,2017-11-07 12:15:12,https://api.github.com/repos/zenprotocol/zen-wallet/commits/5bf80f1586674ede9011898afdb53e8e6e04a4a8,,['packaging/linux/packlinux.sh']
SharonU,SharonU,6e8d7627c5a0afecec97cd08fdc3ca60aae4f52b,temporarily using random oracle data,2017-11-07 12:14:55,https://api.github.com/repos/zenprotocol/zen-wallet/commits/6e8d7627c5a0afecec97cd08fdc3ca60aae4f52b,,['ContractsDiscovery.Web/StockAPI.cs']
SharonU,SharonU,2610028367fa591fcf68b94a230d4bc2b5294131,added console init notification,2017-11-07 12:14:08,https://api.github.com/repos/zenprotocol/zen-wallet/commits/2610028367fa591fcf68b94a230d4bc2b5294131,,['Zen/Program.cs']
SharonU,SharonU,d35e10577c427af85afa291fe267876ea5438a9d,change port and magic,2017-11-07 12:13:44,https://api.github.com/repos/zenprotocol/zen-wallet/commits/d35e10577c427af85afa291fe267876ea5438a9d,,"['Zen/alpha_client.json', 'Zen/alpha_host.json']"
SharonU,SharonU,588aff04f907352f7927aff4a96448b6acf569e3,change genesis's hash,2017-11-07 12:13:25,https://api.github.com/repos/zenprotocol/zen-wallet/commits/588aff04f907352f7927aff4a96448b6acf569e3,,['Zen/genesis_outputs.json']
SharonU,SharonU,f377afd5d4f7f1de4f568ea6e138aabde9ac9c58,use configurable magic,2017-11-07 12:13:04,https://api.github.com/repos/zenprotocol/zen-wallet/commits/f377afd5d4f7f1de4f568ea6e138aabde9ac9c58,,"['Network/NodeManager.cs', 'Network/Protocol/Serialization/WireSerialization.cs']"
A-Manning,A-Manning,45dd44eba13c8b7fddc4b711a8eaf087a01e0116,Hopefully fix FSharp.Core issues,2017-11-07 11:44:23,https://api.github.com/repos/zenprotocol/zen-wallet/commits/45dd44eba13c8b7fddc4b711a8eaf087a01e0116,,"['tools/fstar/mono/FSharp.Core.dll', 'tools/fstar/mono/basic.dll', 'tools/fstar/mono/basic.pdb', 'tools/fstar/mono/extraction.dll', 'tools/fstar/mono/extraction.dll.config', 'tools/fstar/mono/extraction.pdb', 'tools/fstar/mono/format.dll', 'tools/fstar/mono/format.pdb', 'tools/fstar/mono/fsdoc.dll', 'tools/fstar/mono/fsdoc.pdb', 'tools/fstar/mono/fstar.exe', 'tools/fstar/mono/fstar.exe.config', 'tools/fstar/mono/fstar.pdb', 'tools/fstar/mono/parser.dll', 'tools/fstar/mono/parser.pdb', 'tools/fstar/mono/prettyprint.dll', 'tools/fstar/mono/prettyprint.pdb', 'tools/fstar/mono/reflection.dll', 'tools/fstar/mono/reflection.pdb', 'tools/fstar/mono/smtencoding.dll', 'tools/fstar/mono/smtencoding.pdb', 'tools/fstar/mono/syntax.dll', 'tools/fstar/mono/syntax.pdb', 'tools/fstar/mono/tactics.dll', 'tools/fstar/mono/tactics.pdb', 'tools/fstar/mono/tests.exe', 'tools/fstar/mono/tests.pdb', 'tools/fstar/mono/tosyntax.dll', 'tools/fstar/mono/tosyntax.pdb', 'tools/fstar/mono/typechecker.dll', 'tools/fstar/mono/typechecker.pdb']"
somdoron,somdoron,867fb79e03ef0c9ecc89e0324d24667324bb7fd8,"Merge branch 'calloption-message' into 'master'

Calloption message

See merge request mazudaoyi/zen-wallet!73",2017-11-02 09:08:04,https://api.github.com/repos/zenprotocol/zen-wallet/commits/867fb79e03ef0c9ecc89e0324d24667324bb7fd8,,"['ContractExamples.Tests/CallOptionTests.fs', 'ContractExamples.Tests/ContractExamples.Tests.fsproj', 'ContractExamples.Tests/Tests.fs', 'ContractExamples.Tests/packages.config', 'ContractExamples/FStar/CallOption.fst', 'ContractExamples/FStarContractsTests.fs', 'ContractExamples/Oracle.fs', 'ContractsDiscovery.Web/Controllers/ContractCreationController.cs', 'ContractsDiscovery.Web/Templates/CallOption.txt', 'ContractsDiscovery.Web/Views/ContractCreation/Index.cshtml', 'ContractsDiscovery.Web/Views/Oracle/Generate.cshtml', 'ContractsDiscovery.Web/Views/Oracle/Index.cshtml', 'Zen/alpha_client.json', 'Zen/alpha_host.json', 'Zulib/fsharp/Realized/Zen.Util.fs', 'Zulib/fstar/Zen.Util.fsti', 'packaging/linux/packlinux.sh']"
SharonU,SharonU,46284c593b8d80b644614aa4fb60c415e1b1b37a,updated Alpha network profile to port 9998,2017-11-01 18:43:43,https://api.github.com/repos/zenprotocol/zen-wallet/commits/46284c593b8d80b644614aa4fb60c415e1b1b37a,,"['Zen/alpha_client.json', 'Zen/alpha_host.json']"
SharonU,SharonU,7f688e40c0ea9571ec83854d51eba5f1b20998ac,hotfix: copy debug-symbols to linux package for Debug mode,2017-11-01 18:43:07,https://api.github.com/repos/zenprotocol/zen-wallet/commits/7f688e40c0ea9571ec83854d51eba5f1b20998ac,,['packaging/linux/packlinux.sh']
SharonU,SharonU,0dba0756b64366414750f917d22e9570c7f37bb1,updated call-option template,2017-11-01 18:42:18,https://api.github.com/repos/zenprotocol/zen-wallet/commits/0dba0756b64366414750f917d22e9570c7f37bb1,,['ContractsDiscovery.Web/Templates/CallOption.txt']
SharonU,SharonU,b0d9a1e195dc5dc09785eba924f4ffa1d9321082,refactored call-option unit-tests,2017-11-01 18:41:56,https://api.github.com/repos/zenprotocol/zen-wallet/commits/b0d9a1e195dc5dc09785eba924f4ffa1d9321082,,"['ContractExamples.Tests/CallOptionTests.fs', 'ContractExamples.Tests/ContractExamples.Tests.fsproj', 'ContractExamples.Tests/Tests.fs', 'ContractExamples.Tests/packages.config']"
SharonU,SharonU,755d4666d132e3f59d657a8c513ec78be8a60ffb,updated some cotsts in unit-test,2017-11-01 18:41:14,https://api.github.com/repos/zenprotocol/zen-wallet/commits/755d4666d132e3f59d657a8c513ec78be8a60ffb,,['ContractExamples/FStarContractsTests.fs']
SharonU,SharonU,652db84b002e34cd6695ae513ffaabed90d47178,don't multiply oracle spot values by 1000 - use rounded numbers,2017-11-01 18:40:52,https://api.github.com/repos/zenprotocol/zen-wallet/commits/652db84b002e34cd6695ae513ffaabed90d47178,,"['ContractExamples/Oracle.fs', 'ContractsDiscovery.Web/Controllers/ContractCreationController.cs']"
SharonU,SharonU,09eb14e40c4b6119cfb805409dde2304976125a7,call-option payoff/collateral cap fix,2017-11-01 18:22:53,https://api.github.com/repos/zenprotocol/zen-wallet/commits/09eb14e40c4b6119cfb805409dde2304976125a7,,['ContractExamples/FStar/CallOption.fst']
SharonU,SharonU,432f114e337a8cd5670d1794aefab93752cd9628,added fstar debug function,2017-11-01 17:53:54,https://api.github.com/repos/zenprotocol/zen-wallet/commits/432f114e337a8cd5670d1794aefab93752cd9628,,"['Zulib/fsharp/Realized/Zen.Util.fs', 'Zulib/fstar/Zen.Util.fsti']"
SharonU,SharonU,c775c88683a6f1e50306c949ad2f2c02d7345c64,minor Contracts Discovery ui fixes,2017-10-31 15:58:33,https://api.github.com/repos/zenprotocol/zen-wallet/commits/c775c88683a6f1e50306c949ad2f2c02d7345c64,,"['ContractsDiscovery.Web/Views/ContractCreation/Index.cshtml', 'ContractsDiscovery.Web/Views/Oracle/Generate.cshtml', 'ContractsDiscovery.Web/Views/Oracle/Index.cshtml']"
SharonU,SharonU,d7c31f46cf0a6c0cd4b3cbb4758cfe08fb484562,"Merge branch 'master' into 'master'

Tests should pass now

See merge request mazudaoyi/zen-wallet!72",2017-10-31 15:57:12,https://api.github.com/repos/zenprotocol/zen-wallet/commits/d7c31f46cf0a6c0cd4b3cbb4758cfe08fb484562,,"['ContractExamples/FStar/CallOption.fst', 'ContractExamples/FStarCompatibility.fs', 'FStar-Utils/ASTUtils.fs', 'FStar-Utils/IOUtils.fs', 'Zulib/fsharp/Realized/FStar.Pervasives.fs', 'Zulib/fstar/FStar.Pervasives.fst', 'Zulib/fstar/Zen.Error.fst', 'Zulib/fstar/Zen.ErrorT.fst']"
A-Manning,A-Manning,b55cef5208f162122739f6af0265ef9c2906507f,Tests should pass now,2017-10-31 15:48:52,https://api.github.com/repos/zenprotocol/zen-wallet/commits/b55cef5208f162122739f6af0265ef9c2906507f,,"['ContractExamples/FStarCompatibility.fs', 'FStar-Utils/ASTUtils.fs', 'FStar-Utils/IOUtils.fs']"
A-Manning,A-Manning,13c9c1cf5abcafc3bb3e6d859c6c313e1e924b48,updated to move to ET,2017-10-31 15:37:17,https://api.github.com/repos/zenprotocol/zen-wallet/commits/13c9c1cf5abcafc3bb3e6d859c6c313e1e924b48,,['ContractExamples/FStar/CallOption.fst']
A-Manning,A-Manning,fcc32724d8eabda081c6ef8e381bb3bd837bbf7c,Breaking change to result type,2017-10-31 14:01:36,https://api.github.com/repos/zenprotocol/zen-wallet/commits/fcc32724d8eabda081c6ef8e381bb3bd837bbf7c,,"['Zulib/fsharp/Realized/FStar.Pervasives.fs', 'Zulib/fstar/FStar.Pervasives.fst', 'Zulib/fstar/Zen.Error.fst', 'Zulib/fstar/Zen.ErrorT.fst']"
A-Manning,A-Manning,3e111fd85c000bd78bfab3e1e38ee09f71f636ff,Now with checked arithmetic,2017-10-31 13:58:38,https://api.github.com/repos/zenprotocol/zen-wallet/commits/3e111fd85c000bd78bfab3e1e38ee09f71f636ff,,['ContractExamples/FStar/CallOption.fst']
SharonU,SharonU,04d05a9dd1cf084097ee3eb6f09d6e685d58367c,"Merge branch 'master' into 'master'

Remove force from call option, Fix .gitignore

See merge request mazudaoyi/zen-wallet!64",2017-10-31 13:01:25,https://api.github.com/repos/zenprotocol/zen-wallet/commits/04d05a9dd1cf084097ee3eb6f09d6e685d58367c,,"['ContractExamples/FStar/CallOption.fst', 'tools/fstar/mono/.gitignore']"
A-Manning,A-Manning,652f56354904e638adaa5d873c3e97bf7d1e7219,Fixed bug,2017-10-31 12:51:42,https://api.github.com/repos/zenprotocol/zen-wallet/commits/652f56354904e638adaa5d873c3e97bf7d1e7219,,['ContractExamples/FStar/CallOption.fst']
A-Manning,A-Manning,17c0fffc53d1366c42d3165413cf485b87cb114c,Clean up a little,2017-10-30 19:48:01,https://api.github.com/repos/zenprotocol/zen-wallet/commits/17c0fffc53d1366c42d3165413cf485b87cb114c,,['ContractExamples/FStar/CallOption.fst']
A-Manning,A-Manning,394b78be0699af24812ea08aef48518f070e5513,Clean up a bit,2017-10-30 19:35:31,https://api.github.com/repos/zenprotocol/zen-wallet/commits/394b78be0699af24812ea08aef48518f070e5513,,['ContractExamples/FStar/CallOption.fst']
A-Manning,A-Manning,e680e886ac8106b06103acf55262fe578cbbaf5d,Use checked arithmetic in some places,2017-10-30 18:18:20,https://api.github.com/repos/zenprotocol/zen-wallet/commits/e680e886ac8106b06103acf55262fe578cbbaf5d,,['ContractExamples/FStar/CallOption.fst']
A-Manning,A-Manning,d248898d5922462ea99e9b6194ffe3a7f2a19378,Call Option no longer has Jedi powers,2017-10-30 16:45:14,https://api.github.com/repos/zenprotocol/zen-wallet/commits/d248898d5922462ea99e9b6194ffe3a7f2a19378,,['ContractExamples/FStar/CallOption.fst']
A-Manning,A-Manning,1e0eaf4652839a9f5adf91344d8fa699ba431c5c,Merge branch 'master' of gitlab.com:mazudaoyi/zen-wallet,2017-10-30 11:53:51,https://api.github.com/repos/zenprotocol/zen-wallet/commits/1e0eaf4652839a9f5adf91344d8fa699ba431c5c,,"['ContractExamples/ContractExamples.fsproj', 'ContractExamples/FStar/CallOption.fst', 'ContractExamples/FStar/OracleContract.fst', 'ContractExamples/FStarContractsTests.fs', 'ContractExamples/packages.config', 'ContractUtilities/DataGenerator.fs', 'ContractsDiscovery.Web/App_Code/OracleContractManager.cs', 'ContractsDiscovery.Web/Controllers/ContractIntreractionController.cs', 'ContractsDiscovery.Web/Templates/CallOption.txt', 'ContractsDiscovery.Web/Templates/Oracle.txt', 'Miner/MinerManager.cs', 'Wallet/Widgets/Contract/ContractLayout.cs', 'Zen/Zen.csproj.user', 'Zen/alpha_host.json', 'Zulib/fsharp/Realized/FStar.UInt64.fs']"
topynate,topynate,88b8541a5e81743a3f0fee8d36513092049ff040,"Merge branch 'calloption-message' into 'master'

Calloption message

See merge request mazudaoyi/zen-wallet!70",2017-10-30 01:01:08,https://api.github.com/repos/zenprotocol/zen-wallet/commits/88b8541a5e81743a3f0fee8d36513092049ff040,,"['ContractExamples/ContractExamples.fsproj', 'ContractExamples/FStar/CallOption.fst', 'ContractExamples/FStarContractsTests.fs', 'ContractExamples/packages.config', 'ContractUtilities/DataGenerator.fs', 'ContractsDiscovery.Web/App_Code/OracleContractManager.cs', 'ContractsDiscovery.Web/Controllers/ContractIntreractionController.cs', 'ContractsDiscovery.Web/Templates/CallOption.txt', 'Miner/MinerManager.cs', 'Wallet/Widgets/Contract/ContractLayout.cs', 'Zen/Zen.csproj.user', 'Zen/alpha_host.json']"
SharonU,SharonU,c626f1a40c354a8ab48e854e61dd46507b9d7013,call-option contract fix,2017-10-30 00:54:03,https://api.github.com/repos/zenprotocol/zen-wallet/commits/c626f1a40c354a8ab48e854e61dd46507b9d7013,,['ContractExamples/FStar/CallOption.fst']
SharonU,SharonU,2422da1861a476b2634a06da46624f4423885871,unit-test fix,2017-10-30 00:53:36,https://api.github.com/repos/zenprotocol/zen-wallet/commits/2422da1861a476b2634a06da46624f4423885871,,['ContractExamples/FStarContractsTests.fs']
SharonU,SharonU,aa8a4b077757dd198741700b6bc89b3151148cf3,TODO: fix FSharp.Compiler missing DLL,2017-10-30 00:53:28,https://api.github.com/repos/zenprotocol/zen-wallet/commits/aa8a4b077757dd198741700b6bc89b3151148cf3,,"['ContractExamples/ContractExamples.fsproj', 'ContractExamples/packages.config']"
SharonU,SharonU,07351af183a1c2b4aa38a9ba6bdafe0c2dfacde1,temporarily removed libsodium related code from Contracts Discovery (after an unexplained libsodium related failure),2017-10-30 00:52:55,https://api.github.com/repos/zenprotocol/zen-wallet/commits/07351af183a1c2b4aa38a9ba6bdafe0c2dfacde1,,['ContractsDiscovery.Web/App_Code/OracleContractManager.cs']
SharonU,SharonU,c654681a43b59eaff66386d04405213e65a457f4,new call-option opcodes,2017-10-30 00:51:28,https://api.github.com/repos/zenprotocol/zen-wallet/commits/c654681a43b59eaff66386d04405213e65a457f4,,['ContractsDiscovery.Web/Controllers/ContractIntreractionController.cs']
SharonU,SharonU,e01b219ab4e26dbb4d10790d580c2b1268c62c38,fixed call-option template,2017-10-30 00:50:54,https://api.github.com/repos/zenprotocol/zen-wallet/commits/e01b219ab4e26dbb4d10790d580c2b1268c62c38,,['ContractsDiscovery.Web/Templates/CallOption.txt']
SharonU,SharonU,1f5aa0f44de1fc4fc3437c0cf829029955e9b583,using new opcodes for call-option,2017-10-30 00:50:41,https://api.github.com/repos/zenprotocol/zen-wallet/commits/1f5aa0f44de1fc4fc3437c0cf829029955e9b583,,['ContractUtilities/DataGenerator.fs']
SharonU,SharonU,1058899e697a70d8418a1b1095643866e73d4a34,miner bugfix,2017-10-30 00:50:03,https://api.github.com/repos/zenprotocol/zen-wallet/commits/1058899e697a70d8418a1b1095643866e73d4a34,,['Miner/MinerManager.cs']
SharonU,SharonU,820b5933e7f7bcb7df597a4a20a38b807b1d35ab,removed secure token box from GUI,2017-10-29 20:05:02,https://api.github.com/repos/zenprotocol/zen-wallet/commits/820b5933e7f7bcb7df597a4a20a38b807b1d35ab,,['Wallet/Widgets/Contract/ContractLayout.cs']
