name,date,value
pull requests,2012w50,15.0
pull requests,2012w51,8.0
pull requests,2012w52,5.0
pull requests,2013w01,10.0
pull requests,2013w02,14.0
pull requests,2013w03,12.0
pull requests,2013w04,18.0
pull requests,2013w05,22.0
pull requests,2013w06,12.0
pull requests,2013w07,6.0
pull requests,2013w08,2.0
pull requests,2013w09,2.0
pull requests,2013w10,2.0
pull requests,2013w11,4.0
pull requests,2013w12,14.0
pull requests,2013w13,12.0
pull requests,2013w14,28.0
pull requests,2013w15,20.0
pull requests,2013w16,6.0
pull requests,2013w17,24.0
pull requests,2013w18,23.0
pull requests,2013w19,15.0
pull requests,2013w20,9.0
pull requests,2013w21,12.0
pull requests,2013w22,7.0
pull requests,2013w23,12.0
pull requests,2013w24,10.0
pull requests,2013w25,9.0
pull requests,2013w26,13.0
pull requests,2013w27,8.0
pull requests,2013w28,6.0
pull requests,2013w29,5.0
pull requests,2013w30,10.0
pull requests,2013w31,8.0
pull requests,2013w32,8.0
pull requests,2013w33,12.0
pull requests,2013w34,22.0
pull requests,2013w35,15.0
pull requests,2013w36,9.0
pull requests,2013w37,9.0
pull requests,2013w38,13.0
pull requests,2013w39,14.0
pull requests,2013w40,11.0
pull requests,2013w41,20.0
pull requests,2013w42,16.0
pull requests,2013w43,32.0
pull requests,2013w44,15.0
pull requests,2013w45,12.0
pull requests,2013w46,33.0
pull requests,2013w47,19.0
pull requests,2013w48,13.0
pull requests,2013w49,20.0
pull requests,2013w50,33.0
pull requests,2013w51,17.0
pull requests,2013w52,11.0
pull requests,2014w01,4.0
pull requests,2014w02,21.0
pull requests,2014w03,20.0
pull requests,2014w04,13.0
pull requests,2014w05,14.0
pull requests,2014w06,16.0
pull requests,2014w07,25.0
pull requests,2014w08,31.0
pull requests,2014w09,30.0
pull requests,2014w10,27.0
pull requests,2014w11,37.0
pull requests,2014w12,27.0
pull requests,2014w13,20.0
pull requests,2014w14,16.0
pull requests,2014w15,23.0
pull requests,2014w16,6.0
pull requests,2014w17,8.0
pull requests,2014w18,16.0
pull requests,2014w19,28.0
pull requests,2014w20,10.0
pull requests,2014w21,25.0
pull requests,2014w22,17.0
pull requests,2014w23,34.0
pull requests,2014w24,18.0
pull requests,2014w25,26.0
pull requests,2014w26,35.0
pull requests,2014w27,19.0
pull requests,2014w28,31.0
pull requests,2014w29,27.0
pull requests,2014w30,15.0
pull requests,2014w31,19.0
pull requests,2014w32,32.0
pull requests,2014w33,35.0
pull requests,2014w34,28.0
pull requests,2014w35,31.0
pull requests,2014w36,38.0
pull requests,2014w37,26.0
pull requests,2014w38,27.0
pull requests,2014w39,35.0
pull requests,2014w40,26.0
pull requests,2014w41,17.0
pull requests,2014w42,15.0
pull requests,2014w43,28.0
pull requests,2014w44,29.0
pull requests,2014w45,43.0
pull requests,2014w46,24.0
pull requests,2014w47,38.0
pull requests,2014w48,27.0
pull requests,2014w49,30.0
pull requests,2014w50,22.0
pull requests,2014w51,42.0
pull requests,2014w52,19.0
pull requests,2015w01,19.0
pull requests,2015w02,22.0
pull requests,2015w03,16.0
pull requests,2015w04,18.0
pull requests,2015w05,11.0
pull requests,2015w06,17.0
pull requests,2015w07,7.0
pull requests,2015w08,10.0
pull requests,2015w09,13.0
pull requests,2015w10,12.0
pull requests,2015w11,15.0
pull requests,2015w12,18.0
pull requests,2015w13,13.0
pull requests,2015w14,13.0
pull requests,2015w15,20.0
pull requests,2015w16,15.0
pull requests,2015w17,26.0
pull requests,2015w18,19.0
pull requests,2015w19,12.0
pull requests,2015w20,25.0
pull requests,2015w21,21.0
pull requests,2015w22,13.0
pull requests,2015w23,33.0
pull requests,2015w24,21.0
pull requests,2015w25,25.0
pull requests,2015w26,17.0
pull requests,2015w27,18.0
pull requests,2015w28,32.0
pull requests,2015w29,20.0
pull requests,2015w30,7.0
pull requests,2015w31,14.0
pull requests,2015w32,17.0
pull requests,2015w33,11.0
pull requests,2015w34,12.0
pull requests,2015w35,7.0
pull requests,2015w36,25.0
pull requests,2015w37,14.0
pull requests,2015w38,18.0
pull requests,2015w39,16.0
pull requests,2015w40,15.0
pull requests,2015w41,33.0
pull requests,2015w42,30.0
pull requests,2015w43,29.0
pull requests,2015w44,21.0
pull requests,2015w45,23.0
pull requests,2015w46,35.0
pull requests,2015w47,43.0
pull requests,2015w48,33.0
pull requests,2015w49,33.0
pull requests,2015w50,17.0
pull requests,2015w51,20.0
pull requests,2015w52,10.0
pull requests,2015w53,7.0
pull requests,2016w01,28.0
pull requests,2016w02,21.0
pull requests,2016w03,24.0
pull requests,2016w04,19.0
pull requests,2016w05,13.0
pull requests,2016w06,32.0
pull requests,2016w07,10.0
pull requests,2016w08,20.0
pull requests,2016w09,10.0
pull requests,2016w10,17.0
pull requests,2016w11,27.0
pull requests,2016w12,12.0
pull requests,2016w13,33.0
pull requests,2016w14,42.0
pull requests,2016w15,27.0
pull requests,2016w16,24.0
pull requests,2016w17,31.0
pull requests,2016w18,20.0
pull requests,2016w19,21.0
pull requests,2016w20,19.0
pull requests,2016w21,12.0
pull requests,2016w22,17.0
pull requests,2016w23,29.0
pull requests,2016w24,22.0
pull requests,2016w25,26.0
pull requests,2016w26,18.0
pull requests,2016w27,18.0
pull requests,2016w28,12.0
pull requests,2016w29,28.0
pull requests,2016w30,16.0
pull requests,2016w31,33.0
pull requests,2016w32,15.0
pull requests,2016w33,28.0
pull requests,2016w34,40.0
pull requests,2016w35,29.0
pull requests,2016w36,29.0
pull requests,2016w37,37.0
pull requests,2016w38,39.0
pull requests,2016w39,44.0
pull requests,2016w40,23.0
pull requests,2016w41,16.0
pull requests,2016w42,39.0
pull requests,2016w43,25.0
pull requests,2016w44,25.0
pull requests,2016w45,39.0
pull requests,2016w46,22.0
pull requests,2016w47,21.0
pull requests,2016w48,34.0
pull requests,2016w49,33.0
pull requests,2016w50,36.0
pull requests,2016w51,34.0
pull requests,2016w52,13.0
pull requests,2017w01,23.0
pull requests,2017w02,48.0
pull requests,2017w03,31.0
pull requests,2017w04,28.0
pull requests,2017w05,21.0
pull requests,2017w06,40.0
pull requests,2017w07,37.0
pull requests,2017w08,41.0
pull requests,2017w09,36.0
pull requests,2017w10,35.0
pull requests,2017w11,28.0
pull requests,2017w12,37.0
pull requests,2017w13,36.0
pull requests,2017w14,27.0
pull requests,2017w15,36.0
pull requests,2017w16,34.0
pull requests,2017w17,22.0
pull requests,2017w18,34.0
pull requests,2017w19,23.0
pull requests,2017w20,24.0
pull requests,2017w21,23.0
pull requests,2017w22,35.0
pull requests,2017w23,39.0
pull requests,2017w24,28.0
pull requests,2017w25,24.0
pull requests,2017w26,34.0
pull requests,2017w27,42.0
pull requests,2017w28,53.0
pull requests,2017w29,48.0
pull requests,2017w30,25.0
pull requests,2017w31,24.0
pull requests,2017w32,31.0
pull requests,2017w33,41.0
pull requests,2017w34,42.0
pull requests,2017w35,35.0
pull requests,2017w36,45.0
pull requests,2017w37,37.0
pull requests,2017w38,18.0
pull requests,2017w39,33.0
pull requests,2017w40,15.0
pull requests,2017w41,28.0
pull requests,2017w42,33.0
pull requests,2017w43,15.0
pull requests,2017w44,24.0
pull requests,2017w45,40.0
pull requests,2017w46,34.0
pull requests,2017w47,22.0
pull requests,2017w48,27.0
pull requests,2017w49,19.0
pull requests,2017w50,34.0
pull requests,2017w51,30.0
pull requests,2017w52,14.0
pull requests,2018w01,17.0
pull requests,2018w02,30.0
pull requests,2018w03,25.0
pull requests,2018w04,25.0
pull requests,2018w05,31.0
pull requests,2018w06,31.0
pull requests,2018w07,39.0
pull requests,2018w08,23.0
pull requests,2018w09,36.0
pull requests,2018w10,45.0
pull requests,2018w11,32.0
pull requests,2018w12,39.0
pull requests,2018w13,49.0
pull requests,2018w14,38.0
pull requests,2018w15,48.0
pull requests,2018w16,42.0
pull requests,2018w17,48.0
pull requests,2018w18,38.0
pull requests,2018w19,34.0
pull requests,2018w20,40.0
pull requests,2018w21,20.0
pull requests,2018w22,30.0
pull requests,2018w23,24.0
pull requests,2018w24,42.0
pull requests,2018w25,26.0
pull requests,2018w26,38.0
pull requests,2018w27,18.0
pull requests,2018w28,45.0
pull requests,2018w29,52.0
pull requests,2018w30,32.0
pull requests,2018w31,54.0
pull requests,2018w32,46.0
pull requests,2018w33,36.0
pull requests,2018w34,52.0
pull requests,2018w35,38.0
pull requests,2018w36,31.0
pull requests,2018w37,39.0
pull requests,2018w38,42.0
issues,2010w51,7.0
issues,2010w52,0.0
issues,2011w01,2.0
issues,2011w02,2.0
issues,2011w03,2.0
issues,2011w04,0.0
issues,2011w05,0.0
issues,2011w06,3.0
issues,2011w07,3.0
issues,2011w08,4.0
issues,2011w09,8.0
issues,2011w10,0.0
issues,2011w11,1.0
issues,2011w12,1.0
issues,2011w13,0.0
issues,2011w14,2.0
issues,2011w15,3.0
issues,2011w16,5.0
issues,2011w17,2.0
issues,2011w18,1.0
issues,2011w19,8.0
issues,2011w20,12.0
issues,2011w21,5.0
issues,2011w22,3.0
issues,2011w23,6.0
issues,2011w24,11.0
issues,2011w25,10.0
issues,2011w26,5.0
issues,2011w27,7.0
issues,2011w28,6.0
issues,2011w29,1.0
issues,2011w30,5.0
issues,2011w31,5.0
issues,2011w32,2.0
issues,2011w33,2.0
issues,2011w34,2.0
issues,2011w35,5.0
issues,2011w36,3.0
issues,2011w37,2.0
issues,2011w38,2.0
issues,2011w39,2.0
issues,2011w40,3.0
issues,2011w41,2.0
issues,2011w42,0.0
issues,2011w43,3.0
issues,2011w44,3.0
issues,2011w45,15.0
issues,2011w46,3.0
issues,2011w47,7.0
issues,2011w48,4.0
issues,2011w49,4.0
issues,2011w50,4.0
issues,2011w51,5.0
issues,2011w52,1.0
issues,2012w01,8.0
issues,2012w02,4.0
issues,2012w03,4.0
issues,2012w04,5.0
issues,2012w05,2.0
issues,2012w06,9.0
issues,2012w07,11.0
issues,2012w08,10.0
issues,2012w09,3.0
issues,2012w10,6.0
issues,2012w11,8.0
issues,2012w12,9.0
issues,2012w13,7.0
issues,2012w14,15.0
issues,2012w15,15.0
issues,2012w16,11.0
issues,2012w17,11.0
issues,2012w18,15.0
issues,2012w19,24.0
issues,2012w20,11.0
issues,2012w21,6.0
issues,2012w22,7.0
issues,2012w23,6.0
issues,2012w24,13.0
issues,2012w25,10.0
issues,2012w26,9.0
issues,2012w27,8.0
issues,2012w28,5.0
issues,2012w29,7.0
issues,2012w30,4.0
issues,2012w31,1.0
issues,2012w32,11.0
issues,2012w33,4.0
issues,2012w34,14.0
issues,2012w35,15.0
issues,2012w36,6.0
issues,2012w37,3.0
issues,2012w38,11.0
issues,2012w39,9.0
issues,2012w40,5.0
issues,2012w41,6.0
issues,2012w42,0.0
issues,2012w43,10.0
issues,2012w44,3.0
issues,2012w45,6.0
issues,2012w46,6.0
issues,2012w47,1.0
issues,2012w48,12.0
issues,2012w49,7.0
issues,2012w50,4.0
issues,2012w51,3.0
issues,2012w52,2.0
issues,2013w01,5.0
issues,2013w02,3.0
issues,2013w03,8.0
issues,2013w04,17.0
issues,2013w05,11.0
issues,2013w06,14.0
issues,2013w07,7.0
issues,2013w08,10.0
issues,2013w09,0.0
issues,2013w10,0.0
issues,2013w11,6.0
issues,2013w12,12.0
issues,2013w13,6.0
issues,2013w14,22.0
issues,2013w15,19.0
issues,2013w16,2.0
issues,2013w17,19.0
issues,2013w18,7.0
issues,2013w19,9.0
issues,2013w20,3.0
issues,2013w21,12.0
issues,2013w22,17.0
issues,2013w23,13.0
issues,2013w24,6.0
