,date,count_commits,count_issues,count_pulls,price
698,2012-11-17,2355,575,1082,11.75
699,2012-11-18,2355,577,1084,11.79
700,2012-11-19,2355,577,1084,11.65
701,2012-11-20,2355,577,1084,11.8
702,2012-11-21,2357,577,1086,11.73
703,2012-11-22,2360,577,1087,11.77
704,2012-11-23,2360,577,1087,12.42
705,2012-11-24,2362,577,1088,12.35
706,2012-11-25,2363,578,1088,12.41
707,2012-11-26,2364,584,1090,12.48
708,2012-11-27,2366,585,1093,12.25
709,2012-11-28,2367,586,1095,12.2
710,2012-11-29,2369,589,1095,12.35
711,2012-11-30,2371,590,1097,12.45
712,2012-12-01,2374,590,1100,12.57
713,2012-12-02,2375,590,1103,12.56
714,2012-12-03,2380,590,1107,12.5
715,2012-12-04,2382,592,1113,12.68
716,2012-12-05,2386,594,1114,13.41
717,2012-12-06,2391,595,1115,13.38
718,2012-12-07,2393,597,1115,13.3
719,2012-12-08,2393,597,1115,13.5
720,2012-12-09,2393,597,1115,13.42
721,2012-12-10,2394,598,1117,13.39
722,2012-12-11,2394,598,1117,13.43
723,2012-12-12,2410,598,1123,13.56
724,2012-12-13,2414,599,1128,13.7
725,2012-12-14,2415,600,1128,13.7
726,2012-12-15,2415,600,1130,13.6
727,2012-12-16,2417,601,1130,13.49
728,2012-12-17,2418,601,1131,13.3
729,2012-12-18,2420,601,1132,13.25
730,2012-12-19,2423,601,1134,13.3
731,2012-12-20,2424,603,1136,13.6
732,2012-12-21,2425,604,1137,13.52
733,2012-12-22,2426,604,1138,13.5
734,2012-12-23,2426,604,1138,13.37
735,2012-12-24,2426,604,1138,13.31
736,2012-12-25,2426,604,1138,13.38
737,2012-12-26,2427,604,1142,13.35
738,2012-12-27,2427,604,1142,13.47
739,2012-12-28,2427,606,1143,13.42
740,2012-12-29,2427,606,1143,13.42
741,2012-12-30,2427,606,1143,13.4
742,2012-12-31,2428,609,1143,13.45
743,2013-01-01,2430,609,1145,13.51
744,2013-01-02,2430,609,1146,13.3
745,2013-01-03,2432,611,1149,13.28
746,2013-01-04,2435,611,1150,13.4
747,2013-01-05,2439,611,1151,13.5
748,2013-01-06,2443,611,1153,13.44
749,2013-01-07,2443,611,1153,13.45
750,2013-01-08,2448,612,1154,13.59
751,2013-01-09,2450,612,1159,13.74
752,2013-01-10,2451,613,1162,13.77
753,2013-01-11,2453,614,1166,14.14
754,2013-01-12,2453,614,1166,14.14
755,2013-01-13,2454,614,1167,14.24
756,2013-01-14,2463,618,1171,14.12
757,2013-01-15,2465,618,1171,14.3
758,2013-01-16,2483,619,1172,14.25
759,2013-01-17,2484,619,1172,14.73
760,2013-01-18,2493,621,1176,15.5
761,2013-01-19,2496,622,1177,15.7
762,2013-01-20,2497,622,1179,15.62
763,2013-01-21,2500,622,1179,15.7
764,2013-01-22,2501,628,1182,16.799999
765,2013-01-23,2515,631,1187,17.26
766,2013-01-24,2517,632,1188,17.5
767,2013-01-25,2519,634,1189,16.9
768,2013-01-26,2525,636,1194,17.4
769,2013-01-27,2530,639,1197,17.879998999999998
770,2013-01-28,2534,640,1198,17.82
771,2013-01-29,2535,642,1199,18.719998999999998
772,2013-01-30,2557,645,1209,19.530001000000002
773,2013-01-31,2559,646,1213,19.700001
774,2013-02-01,2564,649,1218,20.41
775,2013-02-02,2565,650,1219,20.5
776,2013-02-03,2565,650,1219,19.629998999999998
777,2013-02-04,2566,654,1221,20.59
778,2013-02-05,2571,655,1223,20.43
779,2013-02-06,2576,657,1226,20.6
780,2013-02-07,2577,659,1227,21.18
781,2013-02-08,2577,659,1227,22.15
782,2013-02-09,2578,662,1229,22.66
783,2013-02-10,2581,664,1231,23.65
784,2013-02-11,2581,665,1231,23.969998999999998
785,2013-02-12,2583,668,1232,24.65
786,2013-02-13,2583,668,1232,25.17
787,2013-02-14,2584,669,1235,24.200001
788,2013-02-15,2584,669,1235,27.219998999999998
789,2013-02-16,2592,670,1237,27.1
790,2013-02-17,2594,671,1237,27.219998999999998
791,2013-02-18,2598,671,1237,26.809998999999998
792,2013-02-19,2600,673,1237,26.950001
793,2013-02-20,2602,679,1237,29.42
794,2013-02-21,2602,679,1237,29.65
795,2013-02-22,2611,680,1237,29.75
796,2013-02-23,2611,680,1237,30.25
797,2013-02-24,2615,681,1239,29.799999
798,2013-02-25,2616,681,1240,29.889999
799,2013-02-26,2617,681,1240,30.4
800,2013-02-27,2617,681,1240,31.1
801,2013-02-28,2618,681,1240,30.9
802,2013-03-01,2621,681,1241,33.380001
803,2013-03-02,2621,681,1241,34.5
804,2013-03-03,2621,681,1241,34.25
805,2013-03-04,2621,681,1241,34.5
806,2013-03-05,2621,681,1241,36.150002
807,2013-03-06,2621,681,1241,40.330002
808,2013-03-07,2623,681,1242,41.02
809,2013-03-08,2623,681,1242,42.0
810,2013-03-09,2624,681,1243,44.18
811,2013-03-10,2624,681,1243,46.849998
812,2013-03-11,2627,683,1244,46.0
813,2013-03-12,2627,683,1244,48.400002
814,2013-03-13,2627,685,1246,44.290001000000004
815,2013-03-14,2627,685,1246,46.919998
816,2013-03-15,2627,685,1246,47.169998
817,2013-03-16,2627,685,1246,46.950001
818,2013-03-17,2627,687,1247,47.0
819,2013-03-18,2632,690,1250,47.400002
820,2013-03-19,2641,690,1254,51.599998
821,2013-03-20,2641,690,1254,59.139998999999996
822,2013-03-21,2643,694,1254,64.489998
823,2013-03-22,2646,696,1255,70.849998
824,2013-03-23,2650,698,1257,69.870003
825,2013-03-24,2652,699,1261,64.349998
826,2013-03-25,2654,699,1261,71.5
827,2013-03-26,2654,699,1261,73.599998
828,2013-03-27,2654,699,1261,78.5
829,2013-03-28,2655,701,1263,88.91999799999999
830,2013-03-29,2665,704,1269,86.18
831,2013-03-30,2666,705,1269,90.5
832,2013-03-31,2672,705,1273,92.190002
833,2013-04-01,2678,710,1275,93.029999
834,2013-04-02,2688,712,1280,104.0
835,2013-04-03,2698,713,1283,117.980003
836,2013-04-04,2707,714,1290,135.0
837,2013-04-05,2714,718,1292,132.119995
838,2013-04-06,2719,724,1296,142.320007
839,2013-04-07,2725,727,1301,142.630005
840,2013-04-08,2732,729,1302,162.300003
841,2013-04-09,2741,732,1309,187.5
842,2013-04-10,2743,733,1312,230.0
843,2013-04-11,2748,739,1313,165.0
844,2013-04-12,2753,739,1315,124.900002
845,2013-04-13,2756,743,1316,117.0
846,2013-04-14,2759,746,1321,93.0
847,2013-04-15,2762,748,1322,90.0
848,2013-04-16,2762,748,1322,82.389999
849,2013-04-17,2766,748,1324,68.360001
850,2013-04-18,2770,748,1326,93.07
851,2013-04-19,2771,748,1327,109.010002
852,2013-04-20,2771,748,1327,118.480003
853,2013-04-21,2771,748,1327,126.620003
854,2013-04-22,2773,753,1328,119.199997
855,2013-04-23,2781,755,1332,127.400002
856,2013-04-24,2785,758,1333,143.479996
857,2013-04-25,2788,760,1338,154.199997
858,2013-04-26,2792,764,1344,141.71000700000002
859,2013-04-27,2801,766,1348,136.899994
860,2013-04-28,2805,767,1351,128.0
861,2013-04-29,2811,768,1353,134.440002
862,2013-04-30,2813,771,1356,144.0
863,2013-05-01,2816,771,1361,139.229996
864,2013-05-02,2820,772,1365,116.379997
865,2013-05-03,2835,773,1369,106.25
866,2013-05-04,2841,773,1371,98.099998
867,2013-05-05,2841,774,1374,112.900002
868,2013-05-06,2842,774,1375,115.980003
869,2013-05-07,2846,777,1378,112.25
870,2013-05-08,2848,778,1381,109.599998
871,2013-05-09,2849,779,1383,113.199997
872,2013-05-10,2853,780,1385,112.800003
873,2013-05-11,2853,780,1385,117.699997
874,2013-05-12,2855,783,1389,115.639999
875,2013-05-13,2857,784,1394,114.82
876,2013-05-14,2857,784,1394,117.980003
877,2013-05-15,2857,784,1394,111.400002
878,2013-05-16,2858,785,1395,114.220001
879,2013-05-17,2858,785,1395,118.209999
880,2013-05-18,2858,785,1395,123.5
881,2013-05-19,2861,786,1398,123.209999
882,2013-05-20,2863,789,1398,122.5
883,2013-05-21,2865,789,1401,122.019997
884,2013-05-22,2876,789,1404,122.889999
885,2013-05-23,2877,794,1406,123.800003
886,2013-05-24,2885,797,1407,126.300003
887,2013-05-25,2886,798,1410,133.100006
888,2013-05-26,2886,798,1410,131.990005
889,2013-05-27,2886,798,1410,133.5
890,2013-05-28,2886,798,1410,129.770004
891,2013-05-29,2887,805,1412,129.0
892,2013-05-30,2899,809,1414,132.25
893,2013-05-31,2901,811,1416,128.800003
894,2013-06-01,2902,814,1416,128.820007
895,2013-06-02,2907,815,1417,129.300003
896,2013-06-03,2912,817,1419,122.5
897,2013-06-04,2912,820,1421,120.739998
898,2013-06-05,2914,823,1423,121.400002
899,2013-06-06,2926,824,1424,121.900002
900,2013-06-07,2929,827,1428,118.970001
901,2013-06-08,2930,828,1429,111.0
902,2013-06-09,2932,828,1429,107.889999
903,2013-06-10,2933,829,1429,100.440002
904,2013-06-11,2935,831,1433,106.349998
905,2013-06-12,2936,832,1434,109.0
906,2013-06-13,2937,832,1434,108.779999
907,2013-06-14,2939,832,1438,103.949997
908,2013-06-15,2942,834,1439,100.0
909,2013-06-16,2944,834,1439,99.800003
910,2013-06-17,2945,836,1439,99.900002
911,2013-06-18,2945,836,1441,101.949997
912,2013-06-19,2946,839,1443,107.349998
913,2013-06-20,2946,839,1443,108.25
914,2013-06-21,2946,839,1443,111.290001
915,2013-06-22,2955,839,1445,109.5
916,2013-06-23,2959,840,1448,108.199997
917,2013-06-24,2972,841,1449,107.900002
918,2013-06-25,2978,841,1455,102.089996
919,2013-06-26,2980,841,1457,103.33000200000001
920,2013-06-27,2982,842,1459,104.0
921,2013-06-28,2982,842,1459,101.739998
922,2013-06-29,2984,842,1461,94.660004
923,2013-06-30,2984,842,1461,95.0
924,2013-07-01,2986,843,1464,97.510002
925,2013-07-02,2987,844,1464,88.050003
926,2013-07-03,2987,846,1465,90.410004
927,2013-07-04,2987,846,1466,78.889999
928,2013-07-05,2987,846,1466,80.040001
929,2013-07-06,2987,846,1466,68.5
930,2013-07-07,2991,846,1469,69.660004
931,2013-07-08,2992,846,1469,76.5
932,2013-07-09,2993,847,1469,76.0
933,2013-07-10,2996,848,1470,76.699997
934,2013-07-11,2996,848,1470,88.0
935,2013-07-12,2996,848,1470,88.980003
936,2013-07-13,2997,848,1474,93.989998
937,2013-07-14,3000,848,1475,98.32
938,2013-07-15,3001,849,1476,94.41999799999999
939,2013-07-16,3001,849,1476,98.889999
940,2013-07-17,3009,849,1477,97.099998
941,2013-07-18,3009,849,1477,98.5
942,2013-07-19,3010,849,1479,90.07
943,2013-07-20,3010,849,1479,92.0
944,2013-07-21,3011,849,1480,89.82
945,2013-07-22,3014,850,1481,92.0
946,2013-07-23,3019,851,1486,91.599998
947,2013-07-24,3020,854,1489,95.559998
948,2013-07-25,3021,856,1490,95.089996
949,2013-07-26,3023,856,1490,96.949997
950,2013-07-27,3025,857,1490,96.019997
951,2013-07-28,3026,857,1490,94.400002
952,2013-07-29,3028,857,1492,98.779999
953,2013-07-30,3028,857,1492,101.480003
954,2013-07-31,3029,858,1495,107.959999
955,2013-08-01,3030,859,1495,106.209999
956,2013-08-02,3032,859,1498,104.0
957,2013-08-03,3032,859,1498,104.5
958,2013-08-04,3032,859,1498,104.949997
959,2013-08-05,3040,860,1499,105.120003
960,2013-08-06,3044,860,1501,106.720001
961,2013-08-07,3047,860,1502,106.559998
962,2013-08-08,3049,861,1504,105.989998
963,2013-08-09,3050,862,1505,103.050003
964,2013-08-10,3051,862,1506,102.800003
965,2013-08-11,3051,862,1506,103.0
966,2013-08-12,3055,862,1507,105.0
967,2013-08-13,3056,863,1507,106.809998
968,2013-08-14,3056,863,1507,109.599998
969,2013-08-15,3065,863,1513,112.559998
970,2013-08-16,3071,863,1515,109.989998
971,2013-08-17,3073,863,1517,108.989998
972,2013-08-18,3074,863,1518,112.75
973,2013-08-19,3074,865,1520,113.379997
974,2013-08-20,3082,865,1525,118.5
975,2013-08-21,3085,865,1529,121.199997
976,2013-08-22,3094,865,1531,123.300003
977,2013-08-23,3097,867,1531,122.0
978,2013-08-24,3101,868,1536,118.510002
979,2013-08-25,3103,870,1540,119.599998
980,2013-08-26,3104,871,1540,122.110001
981,2013-08-27,3104,871,1540,120.07
982,2013-08-28,3109,871,1546,131.28999299999998
983,2013-08-29,3114,872,1549,128.759995
984,2013-08-30,3121,875,1553,129.300003
985,2013-08-31,3122,875,1555,138.029999
986,2013-09-01,3122,875,1555,141.0
987,2013-09-02,3126,875,1555,146.009995
988,2013-09-03,3127,875,1555,144.0
989,2013-09-04,3129,878,1560,144.0
990,2013-09-05,3131,878,1562,132.509995
991,2013-09-06,3136,878,1562,130.199997
992,2013-09-07,3136,878,1562,121.900002
993,2013-09-08,3138,878,1564,128.990005
994,2013-09-09,3142,879,1565,126.32
995,2013-09-10,3148,880,1566,133.100006
996,2013-09-11,3149,880,1569,132.619995
997,2013-09-12,3149,880,1569,142.100006
998,2013-09-13,3153,883,1570,139.350006
999,2013-09-14,3159,883,1573,140.66000400000001
1000,2013-09-15,3159,883,1573,136.71000700000002
1001,2013-09-16,3164,886,1575,138.300003
1002,2013-09-17,3167,888,1576,139.419998
1003,2013-09-18,3180,890,1583,139.149994
1004,2013-09-19,3185,892,1585,140.41000400000001
1005,2013-09-20,3189,892,1585,135.050003
1006,2013-09-21,3191,892,1585,133.809998
1007,2013-09-22,3193,892,1586,134.380005
1008,2013-09-23,3196,892,1588,134.0
1009,2013-09-24,3198,892,1591,133.399994
1010,2013-09-25,3199,893,1593,134.779999
1011,2013-09-26,3203,895,1596,135.0
1012,2013-09-27,3204,896,1596,137.100006
1013,2013-09-28,3209,896,1598,138.929993
1014,2013-09-29,3212,896,1600,142.5
1015,2013-09-30,3212,896,1600,143.880005
1016,2013-10-01,3218,897,1605,141.899994
1017,2013-10-02,3218,898,1605,140.300003
1018,2013-10-03,3221,898,1606,123.0
1019,2013-10-04,3232,899,1608,130.990005
1020,2013-10-05,3232,900,1610,136.820007
1021,2013-10-06,3234,900,1611,136.699997
1022,2013-10-07,3236,902,1615,137.800003
1023,2013-10-08,3240,902,1617,135.800003
1024,2013-10-09,3241,903,1620,136.490005
1025,2013-10-10,3243,904,1623,139.5
1026,2013-10-11,3249,905,1627,140.41000400000001
1027,2013-10-12,3251,905,1629,140.100006
1028,2013-10-13,3252,905,1631,142.889999
1029,2013-10-14,3254,905,1632,147.529999
1030,2013-10-15,3272,908,1634,151.369995
1031,2013-10-16,3279,909,1640,158.08999599999999
1032,2013-10-17,3284,910,1641,152.820007
1033,2013-10-18,3286,912,1643,157.58999599999999
1034,2013-10-19,3288,915,1645,168.279999
1035,2013-10-20,3300,917,1647,183.149994
1036,2013-10-21,3306,919,1648,186.100006
1037,2013-10-22,3314,922,1653,192.779999
1038,2013-10-23,3325,923,1657,202.990005
1039,2013-10-24,3331,926,1662,227.97000099999997
1040,2013-10-25,3338,926,1667,206.979996
1041,2013-10-26,3347,927,1677,197.880005
1042,2013-10-27,3355,930,1679,188.559998
1043,2013-10-28,3368,933,1686,206.91000400000001
1044,2013-10-29,3371,936,1687,206.899994
1045,2013-10-30,3376,937,1691,216.0
1046,2013-10-31,3380,937,1691,208.0
1047,2013-11-01,3383,938,1693,211.169998
1048,2013-11-02,3385,938,1694,213.42999300000002
1049,2013-11-03,3386,939,1694,211.690002
1050,2013-11-04,3396,940,1697,224.0
1051,2013-11-05,3402,945,1701,238.16000400000001
1052,2013-11-06,3403,948,1703,251.30000299999998
1053,2013-11-07,3405,954,1703,264.100006
1054,2013-11-08,3409,955,1705,309.649994
1055,2013-11-09,3411,958,1705,355.0
1056,2013-11-10,3415,959,1706,367.790009
1057,2013-11-11,3436,961,1712,336.320007
1058,2013-11-12,3441,961,1715,362.980011
1059,2013-11-13,3448,963,1718,380.040009
1060,2013-11-14,3453,966,1724,434.85000599999995
1061,2013-11-15,3457,966,1732,433.39999400000005
1062,2013-11-16,3459,969,1735,433.920013
1063,2013-11-17,3463,970,1739,461.959991
1064,2013-11-18,3472,971,1742,528.299988
1065,2013-11-19,3475,972,1743,785.429993
1066,2013-11-20,3477,978,1748,645.6900019999999
1067,2013-11-21,3482,979,1753,637.969971
1068,2013-11-22,3487,983,1758,764.909973
1069,2013-11-23,3487,983,1758,802.0
1070,2013-11-24,3490,984,1758,832.5
1071,2013-11-25,3491,986,1758,795.01001
1072,2013-11-26,3492,987,1760,829.98999
1073,2013-11-27,3497,987,1763,969.9600220000001
1074,2013-11-28,3507,990,1767,1079.890015
1075,2013-11-29,3510,992,1769,1101.380005
1076,2013-11-30,3515,994,1769,1206.930054
1077,2013-12-01,3516,996,1771,1205.660034
1078,2013-12-02,3523,997,1776,1004.3900150000001
1079,2013-12-03,3529,999,1781,1096.560059
1080,2013-12-04,3543,999,1786,1154.859985
1081,2013-12-05,3545,1001,1787,1237.550049
1082,2013-12-06,3550,1003,1787,1106.349976
1083,2013-12-07,3551,1004,1788,845.0200199999999
1084,2013-12-08,3556,1005,1791,697.02002
1085,2013-12-09,3565,1007,1794,803.960022
1086,2013-12-10,3573,1010,1802,918.9500119999999
1087,2013-12-11,3579,1011,1806,1033.719971
1088,2013-12-12,3582,1016,1811,919.929993
1089,2013-12-13,3598,1018,1817,899.9799800000001
1090,2013-12-14,3601,1018,1819,936.7700199999999
1091,2013-12-15,3605,1019,1824,908.9400019999999
1092,2013-12-16,3616,1020,1830,919.8800050000001
1093,2013-12-17,3622,1020,1831,759.919983
1094,2013-12-18,3627,1023,1835,714.969971
1095,2013-12-19,3632,1025,1835,540.97998
1096,2013-12-20,3642,1025,1841,731.950012
1097,2013-12-21,3643,1025,1841,649.960022
1098,2013-12-22,3643,1025,1841,640.47998
1099,2013-12-23,3645,1026,1842,639.48999
1100,2013-12-24,3647,1027,1845,713.23999
1101,2013-12-25,3649,1027,1846,702.75
1102,2013-12-26,3649,1027,1846,707.25
1103,2013-12-27,3649,1027,1846,801.97998
1104,2013-12-28,3650,1028,1848,803.049988
1105,2013-12-29,3651,1029,1852,761.98999
1106,2013-12-30,3651,1029,1852,784.960022
1107,2013-12-31,3651,1029,1852,804.830017
1108,2014-01-01,3651,1029,1852,805.9400019999999
1109,2014-01-02,3652,1030,1854,815.9400019999999
1110,2014-01-03,3653,1033,1854,856.909973
1111,2014-01-04,3654,1033,1855,884.26001
1112,2014-01-05,3656,1034,1856,924.6900019999999
1113,2014-01-06,3667,1034,1858,1014.73999
1114,2014-01-07,3668,1035,1860,1012.650024
1115,2014-01-08,3670,1037,1860,879.900024
1116,2014-01-09,3672,1039,1864,938.840027
1117,2014-01-10,3692,1040,1868,936.9500119999999
1118,2014-01-11,3705,1041,1875,957.76001
1119,2014-01-12,3709,1042,1877,1005.320007
1120,2014-01-13,3719,1048,1885,939.7899779999999
1121,2014-01-14,3733,1051,1888,922.909973
1122,2014-01-15,3737,1052,1890,919.2800289999999
1123,2014-01-16,3747,1052,1893,941.2199710000001
1124,2014-01-17,3749,1054,1895,913.48999
1125,2014-01-18,3768,1054,1896,894.159973
1126,2014-01-19,3773,1055,1897,905.7199710000001
1127,2014-01-20,3774,1057,1898,954.7999880000001
1128,2014-01-21,3786,1060,1900,955.9500119999999
1129,2014-01-22,3794,1062,1904,962.2100220000001
1130,2014-01-23,3802,1063,1908,950.9500119999999
1131,2014-01-24,3807,1064,1910,944.159973
1132,2014-01-25,3807,1064,1910,916.5499880000001
1133,2014-01-26,3807,1064,1910,961.0499880000001
1134,2014-01-27,3815,1064,1913,1007.0
1135,2014-01-28,3820,1065,1915,943.5399779999999
1136,2014-01-29,3838,1066,1916,932.679993
1137,2014-01-30,3845,1066,1920,925.669983
1138,2014-01-31,3848,1068,1922,941.3900150000001
1139,2014-02-01,3848,1068,1922,938.849976
1140,2014-02-02,3850,1072,1924,940.419983
1141,2014-02-03,3854,1072,1927,953.3099980000001
1142,2014-02-04,3855,1074,1930,931.7100220000001
1143,2014-02-05,3858,1078,1932,926.6400150000001
1144,2014-02-06,3862,1078,1933,904.5200199999999
1145,2014-02-07,3866,1081,1936,828.869995
1146,2014-02-08,3873,1081,1939,695.650024
1147,2014-02-09,3877,1081,1940,648.780029
1148,2014-02-10,3885,1082,1941,659.570007
1149,2014-02-11,3890,1084,1944,582.630005
1150,2014-02-12,3891,1085,1949,578.960022
1151,2014-02-13,3898,1087,1954,531.130005
1152,2014-02-14,3903,1090,1956,451.44000199999994
1153,2014-02-15,3904,1092,1958,427.67999299999997
1154,2014-02-16,3908,1093,1965,371.070007
1155,2014-02-17,3920,1094,1971,299.799988
1156,2014-02-18,3924,1096,1980,272.27999900000003
1157,2014-02-19,3927,1096,1982,293.950012
1158,2014-02-20,3930,1098,1982,261.52999900000003
1159,2014-02-21,3932,1102,1992,111.91999799999999
1160,2014-02-22,3937,1102,1996,111.559998
1161,2014-02-23,3941,1104,1996,255.58999599999999
1162,2014-02-24,3946,1104,1999,310.170013
1163,2014-02-25,3951,1105,2007,174.0
1164,2014-02-26,3961,1106,2013,135.779999
1165,2014-02-27,3968,1110,2021,593.1400150000001
1166,2014-02-28,3981,1112,2024,596.48999
1167,2014-03-01,3985,1115,2026,573.9400019999999
1168,2014-03-02,3985,1115,2026,557.3900150000001
1169,2014-03-03,3987,1122,2029,544.5599980000001
1170,2014-03-04,3991,1124,2034,662.179993
1171,2014-03-05,3999,1128,2040,661.849976
1172,2014-03-06,4001,1129,2041,658.299988
1173,2014-03-07,4006,1131,2047,648.26001
1174,2014-03-08,4008,1134,2053,616.72998
1175,2014-03-09,4008,1134,2053,609.210022
1176,2014-03-10,4026,1136,2060,627.049988
1177,2014-03-11,4033,1139,2067,612.969971
1178,2014-03-12,4037,1144,2070,608.6900019999999
1179,2014-03-13,4041,1145,2073,619.429993
1180,2014-03-14,4046,1150,2079,625.039978
1181,2014-03-15,4053,1151,2084,614.030029
1182,2014-03-16,4056,1154,2090,624.030029
1183,2014-03-17,4058,1155,2090,619.1400150000001
1184,2014-03-18,4064,1156,2094,606.380005
1185,2014-03-19,4066,1165,2095,598.929993
1186,2014-03-20,4074,1171,2098,594.960022
1187,2014-03-21,4087,1175,2108,565.98999
1188,2014-03-22,4091,1176,2116,549.599976
1189,2014-03-23,4092,1179,2117,564.340027
1190,2014-03-24,4095,1182,2120,551.159973
1191,2014-03-25,4099,1186,2125,567.5599980000001
1192,2014-03-26,4104,1187,2127,562.8900150000001
1193,2014-03-27,4110,1190,2128,562.450012
1194,2014-03-28,4113,1193,2134,460.450012
1195,2014-03-29,4118,1195,2135,482.60998499999994
1196,2014-03-30,4121,1196,2137,477.10998499999994
1197,2014-03-31,4138,1196,2142,446.920013
1198,2014-04-01,4144,1198,2144,444.660004
1199,2014-04-02,4149,1200,2148,463.450012
1200,2014-04-03,4153,1201,2149,424.369995
1201,2014-04-04,4155,1202,2149,436.30999800000006
1202,2014-04-05,4157,1206,2151,444.35998499999994
1203,2014-04-06,4159,1208,2153,456.630005
1204,2014-04-07,4164,1209,2159,455.69000199999994
1205,2014-04-08,4173,1212,2162,462.380005
1206,2014-04-09,4183,1215,2170,466.55999800000006
1207,2014-04-10,4184,1215,2174,457.339996
1208,2014-04-11,4193,1215,2174,384.630005
1209,2014-04-12,4196,1216,2176,435.14001500000006
1210,2014-04-13,4196,1216,2176,437.64999400000005
1211,2014-04-14,4198,1217,2178,427.60000599999995
1212,2014-04-15,4198,1220,2179,478.380005
1213,2014-04-16,4202,1225,2179,526.429993
1214,2014-04-17,4204,1225,2179,536.950012
1215,2014-04-18,4206,1226,2180,502.0
1216,2014-04-19,4209,1231,2182,485.51998899999995
1217,2014-04-20,4209,1231,2182,506.01998899999995
1218,2014-04-21,4209,1231,2182,498.51000999999997
1219,2014-04-22,4221,1236,2183,495.160004
1220,2014-04-23,4226,1236,2184,487.910004
1221,2014-04-24,4231,1239,2187,487.299988
1222,2014-04-25,4233,1240,2189,500.290009
1223,2014-04-26,4233,1240,2189,464.48999000000003
1224,2014-04-27,4237,1241,2190,457.869995
1225,2014-04-28,4238,1242,2193,443.17999299999997
1226,2014-04-29,4239,1242,2195,441.920013
1227,2014-04-30,4244,1245,2197,446.119995
1228,2014-05-01,4254,1245,2200,445.630005
1229,2014-05-02,4267,1246,2206,460.130005
1230,2014-05-03,4267,1246,2206,453.670013
1231,2014-05-04,4268,1247,2206,438.64999400000005
1232,2014-05-05,4271,1250,2211,436.049988
1233,2014-05-06,4277,1255,2214,430.869995
1234,2014-05-07,4279,1257,2221,432.19000199999994
1235,2014-05-08,4287,1259,2223,446.549988
1236,2014-05-09,4317,1264,2229,441.10998499999994
1237,2014-05-10,4318,1265,2231,445.450012
1238,2014-05-11,4319,1267,2234,451.89999400000005
1239,2014-05-12,4331,1269,2237,433.23001100000005
1240,2014-05-13,4346,1269,2240,438.209991
1241,2014-05-14,4346,1269,2240,433.920013
1242,2014-05-15,4347,1270,2243,442.630005
1243,2014-05-16,4347,1270,2243,448.10000599999995
1244,2014-05-17,4348,1271,2244,453.630005
1245,2014-05-18,4348,1271,2244,452.790009
1246,2014-05-19,4351,1272,2245,450.14001500000006
1247,2014-05-20,4363,1272,2252,443.89999400000005
1248,2014-05-21,4368,1273,2254,484.57000700000003
1249,2014-05-22,4370,1274,2259,488.839996
1250,2014-05-23,4381,1279,2265,515.3599849999999
1251,2014-05-24,4384,1279,2268,518.090027
1252,2014-05-25,4387,1279,2269,520.460022
1253,2014-05-26,4387,1279,2269,570.4400019999999
1254,2014-05-27,4389,1281,2270,582.01001
1255,2014-05-28,4392,1281,2274,570.099976
1256,2014-05-29,4402,1287,2279,570.840027
1257,2014-05-30,4408,1288,2286,564.419983
1258,2014-05-31,4408,1291,2286,612.349976
1259,2014-06-01,4412,1292,2286,627.909973
1260,2014-06-02,4421,1295,2291,649.789978
1261,2014-06-03,4429,1295,2296,655.48999
1262,2014-06-04,4448,1295,2303,669.429993
1263,2014-06-05,4462,1295,2307,638.929993
1264,2014-06-06,4471,1296,2311,660.179993
1265,2014-06-07,4474,1296,2315,650.409973
1266,2014-06-08,4477,1296,2320,651.669983
1267,2014-06-09,4485,1297,2322,651.049988
1268,2014-06-10,4488,1299,2326,644.349976
1269,2014-06-11,4503,1301,2333,655.619995
1270,2014-06-12,4511,1301,2337,642.950012
1271,2014-06-13,4511,1301,2337,597.130005
1272,2014-06-14,4512,1302,2338,610.349976
1273,2014-06-15,4515,1305,2338,583.419983
1274,2014-06-16,4525,1309,2344,582.289978
1275,2014-06-17,4530,1313,2347,599.080017
1276,2014-06-18,4533,1315,2351,605.090027
1277,2014-06-19,4537,1317,2353,606.210022
1278,2014-06-20,4539,1319,2355,600.169983
1279,2014-06-21,4559,1324,2361,590.75
1280,2014-06-22,4561,1325,2364,597.039978
1281,2014-06-23,4578,1325,2369,603.619995
1282,2014-06-24,4582,1327,2378,591.169983
1283,2014-06-25,4594,1328,2383,588.77002
1284,2014-06-26,4602,1330,2388,568.450012
1285,2014-06-27,4616,1332,2393,582.700012
1286,2014-06-28,4631,1334,2396,602.22998
1287,2014-06-29,4637,1336,2399,597.5599980000001
1288,2014-06-30,4644,1337,2400,601.0599980000001
1289,2014-07-01,4657,1337,2403,635.1400150000001
1290,2014-07-02,4668,1338,2408,643.1900019999999
1291,2014-07-03,4676,1339,2410,645.719971
1292,2014-07-04,4682,1339,2411,638.030029
1293,2014-07-05,4684,1340,2415,623.960022
1294,2014-07-06,4688,1343,2418,622.960022
1295,2014-07-07,4717,1345,2422,626.650024
1296,2014-07-08,4725,1346,2430,613.599976
1297,2014-07-09,4737,1350,2435,615.320007
1298,2014-07-10,4740,1351,2441,623.0
1299,2014-07-11,4748,1352,2441,618.3900150000001
1300,2014-07-12,4753,1355,2445,632.900024
1301,2014-07-13,4758,1357,2449,635.900024
