name,date,value
pull requests,2014-11-30,38
pull requests,2014-12-07,27
pull requests,2014-12-14,30
pull requests,2014-12-21,22
pull requests,2014-12-28,42
pull requests,2015-01-04,19
pull requests,2015-01-11,19
pull requests,2015-01-18,22
pull requests,2015-01-25,16
pull requests,2015-02-01,18
pull requests,2015-02-08,11
pull requests,2015-02-15,17
pull requests,2015-02-22,7
pull requests,2015-03-01,10
pull requests,2015-03-08,13
pull requests,2015-03-15,12
pull requests,2015-03-22,15
pull requests,2015-03-29,18
pull requests,2015-04-05,13
pull requests,2015-04-12,13
pull requests,2015-04-19,20
pull requests,2015-04-26,15
pull requests,2015-05-03,26
pull requests,2015-05-10,19
pull requests,2015-05-17,12
pull requests,2015-05-24,25
pull requests,2015-05-31,21
pull requests,2015-06-07,13
pull requests,2015-06-14,33
pull requests,2015-06-21,21
pull requests,2015-06-28,25
pull requests,2015-07-05,17
pull requests,2015-07-12,18
pull requests,2015-07-19,32
pull requests,2015-07-26,20
pull requests,2015-08-02,7
pull requests,2015-08-09,14
pull requests,2015-08-16,17
pull requests,2015-08-23,11
pull requests,2015-08-30,12
pull requests,2015-09-06,7
pull requests,2015-09-13,25
pull requests,2015-09-20,14
pull requests,2015-09-27,18
pull requests,2015-10-04,16
pull requests,2015-10-11,15
pull requests,2015-10-18,33
pull requests,2015-10-25,30
pull requests,2015-11-01,29
pull requests,2015-11-08,21
pull requests,2015-11-15,23
pull requests,2015-11-22,35
pull requests,2015-11-29,43
pull requests,2015-12-06,33
pull requests,2015-12-13,33
pull requests,2015-12-20,17
pull requests,2015-12-27,20
pull requests,2016-01-03,10
pull requests,2016-01-10,7
pull requests,2016-01-10,28
pull requests,2016-01-17,21
pull requests,2016-01-24,24
pull requests,2016-01-31,19
pull requests,2016-02-07,13
pull requests,2016-02-14,32
pull requests,2016-02-21,10
pull requests,2016-02-28,20
pull requests,2016-03-06,10
pull requests,2016-03-13,17
pull requests,2016-03-20,27
pull requests,2016-03-27,12
pull requests,2016-04-03,33
pull requests,2016-04-10,42
pull requests,2016-04-17,27
pull requests,2016-04-24,24
pull requests,2016-05-01,31
pull requests,2016-05-08,20
pull requests,2016-05-15,21
pull requests,2016-05-22,19
pull requests,2016-05-29,12
pull requests,2016-06-05,17
pull requests,2016-06-12,29
pull requests,2016-06-19,22
pull requests,2016-06-26,26
pull requests,2016-07-03,18
pull requests,2016-07-10,18
pull requests,2016-07-17,12
pull requests,2016-07-24,28
pull requests,2016-07-31,16
pull requests,2016-08-07,33
pull requests,2016-08-14,15
pull requests,2016-08-21,28
pull requests,2016-08-28,40
pull requests,2016-09-04,29
pull requests,2016-09-11,29
pull requests,2016-09-18,37
pull requests,2016-09-25,39
pull requests,2016-10-02,44
pull requests,2016-10-09,23
pull requests,2016-10-16,16
pull requests,2016-10-23,39
pull requests,2016-10-30,25
pull requests,2016-11-06,25
pull requests,2016-11-13,39
pull requests,2016-11-20,22
pull requests,2016-11-27,21
pull requests,2016-12-04,34
pull requests,2016-12-11,33
pull requests,2016-12-18,36
pull requests,2016-12-25,34
pull requests,2017-01-01,13
pull requests,2017-01-08,23
pull requests,2017-01-15,48
pull requests,2017-01-22,31
pull requests,2017-01-29,28
pull requests,2017-02-05,21
pull requests,2017-02-12,40
pull requests,2017-02-19,37
pull requests,2017-02-26,41
pull requests,2017-03-05,36
pull requests,2017-03-12,35
pull requests,2017-03-19,28
pull requests,2017-03-26,37
pull requests,2017-04-02,36
pull requests,2017-04-09,27
pull requests,2017-04-16,36
pull requests,2017-04-23,34
pull requests,2017-04-30,22
pull requests,2017-05-07,34
pull requests,2017-05-14,23
pull requests,2017-05-21,24
pull requests,2017-05-28,23
pull requests,2017-06-04,35
pull requests,2017-06-11,39
pull requests,2017-06-18,28
pull requests,2017-06-25,24
pull requests,2017-07-02,34
pull requests,2017-07-09,42
pull requests,2017-07-16,53
pull requests,2017-07-23,48
pull requests,2017-07-30,25
pull requests,2017-08-06,24
pull requests,2017-08-13,31
pull requests,2017-08-20,41
pull requests,2017-08-27,42
pull requests,2017-09-03,35
pull requests,2017-09-10,45
pull requests,2017-09-17,37
pull requests,2017-09-24,18
pull requests,2017-10-01,33
pull requests,2017-10-08,15
pull requests,2017-10-15,28
pull requests,2017-10-22,33
pull requests,2017-10-29,15
pull requests,2017-11-05,24
pull requests,2017-11-12,40
pull requests,2017-11-19,34
pull requests,2017-11-26,22
pull requests,2017-12-03,27
pull requests,2017-12-10,19
pull requests,2017-12-17,34
pull requests,2017-12-24,30
pull requests,2017-12-31,14
pull requests,2018-01-07,17
pull requests,2018-01-14,30
pull requests,2018-01-21,25
pull requests,2018-01-28,25
pull requests,2018-02-04,31
pull requests,2018-02-11,31
pull requests,2018-02-18,39
pull requests,2018-02-25,23
pull requests,2018-03-04,36
pull requests,2018-03-11,45
pull requests,2018-03-18,32
pull requests,2018-03-25,39
pull requests,2018-04-01,49
pull requests,2018-04-08,38
pull requests,2018-04-15,48
pull requests,2018-04-22,42
pull requests,2018-04-29,48
pull requests,2018-05-06,38
pull requests,2018-05-13,34
pull requests,2018-05-20,40
pull requests,2018-05-27,20
pull requests,2018-06-03,30
pull requests,2018-06-10,24
pull requests,2018-06-17,42
pull requests,2018-06-24,26
pull requests,2018-07-01,38
pull requests,2018-07-08,18
pull requests,2018-07-15,45
pull requests,2018-07-22,52
pull requests,2018-07-29,32
pull requests,2018-08-05,54
pull requests,2018-08-12,46
pull requests,2018-08-19,36
pull requests,2018-08-26,52
pull requests,2018-09-02,38
pull requests,2018-09-09,31
pull requests,2018-09-16,39
pull requests,2018-09-23,42
issues,2010-12-26,7
issues,2011-01-02,0
issues,2011-01-09,2
issues,2011-01-16,2
issues,2011-01-23,2
