name,date,market
Cardano,2017w45,543879000.0
Cardano,2017w46,631690000.0
Cardano,2017w47,729895000.0
Cardano,2017w48,949409000.0
Cardano,2017w49,3410590000.0
Cardano,2017w50,2824170000.0
Cardano,2017w51,13273100000.0
Cardano,2017w52,10172000000.0
Cardano,2018w01,18637600000.0
Cardano,2018w02,25909700000.0
Cardano,2018w03,20631800000.0
Cardano,2018w04,15944700000.0
Cardano,2018w05,17354900000.0
Cardano,2018w06,9983060000.0
Cardano,2018w07,9660290000.0
Cardano,2018w08,10032000000.0
Cardano,2018w09,8951880000.0
Cardano,2018w10,7775450000.0
Cardano,2018w11,5810350000.0
Cardano,2018w12,4167750000.0
Cardano,2018w13,4769560000.0
Cardano,2018w14,3932900000.0
Cardano,2018w15,4072980000.0
Cardano,2018w16,5752930000.0
Cardano,2018w17,7403680000.0
Cardano,2018w18,9445160000.0
Cardano,2018w19,9073140000.0
Cardano,2018w20,7411300000.0
Cardano,2018w21,6640710000.0
Cardano,2018w22,5021960000.0
Cardano,2018w23,5915400000.0
IOTA,2017w24,1774740000.0
IOTA,2017w25,1126980000.0
IOTA,2017w26,1306910000.0
IOTA,2017w27,1053600000.0
IOTA,2017w28,846301000.0
IOTA,2017w29,502309000.0
IOTA,2017w30,736952000.0
IOTA,2017w31,708959000.0
IOTA,2017w32,1197430000.0
IOTA,2017w33,2256250000.0
IOTA,2017w34,2522210000.0
IOTA,2017w35,2564020000.0
IOTA,2017w36,2068680000.0
IOTA,2017w37,1385260000.0
IOTA,2017w38,1380860000.0
IOTA,2017w39,1457720000.0
IOTA,2017w40,1718250000.0
IOTA,2017w41,1390760000.0
IOTA,2017w42,1222160000.0
IOTA,2017w43,1087830000.0
IOTA,2017w44,1120440000.0
IOTA,2017w45,975647000.0
IOTA,2017w46,1651070000.0
IOTA,2017w47,2397820000.0
IOTA,2017w48,2348230000.0
IOTA,2017w49,5265070000.0
IOTA,2017w50,11512900000.0
IOTA,2017w51,10977400000.0
IOTA,2017w52,9704640000.0
IOTA,2018w01,9883750000.0
IOTA,2018w02,11314500000.0
IOTA,2018w03,10334400000.0
IOTA,2018w04,7738110000.0
IOTA,2018w05,7007530000.0
IOTA,2018w06,4867820000.0
IOTA,2018w07,4763780000.0
IOTA,2018w08,5521610000.0
IOTA,2018w09,5049480000.0
IOTA,2018w10,5272230000.0
IOTA,2018w11,3863920000.0
IOTA,2018w12,3437690000.0
IOTA,2018w13,3675430000.0
IOTA,2018w14,2766120000.0
IOTA,2018w15,2842810000.0
IOTA,2018w16,4624260000.0
IOTA,2018w17,5564960000.0
IOTA,2018w18,5676530000.0
IOTA,2018w19,6407330000.0
IOTA,2018w20,5600020000.0
IOTA,2018w21,5079020000.0
IOTA,2018w22,4054940000.0
IOTA,2018w23,5024590000.0
