name,date,value
commits,2013w07,1726.0
commits,2013w08,1734.0
commits,2013w09,1738.0
commits,2013w10,1741.0
commits,2013w11,1741.0
commits,2013w12,1758.0
commits,2013w13,1769.0
commits,2013w14,1794.0
commits,2013w15,1806.0
commits,2013w16,1810.0
commits,2013w17,1830.0
commits,2013w18,1846.0
commits,2013w19,1853.0
commits,2013w20,1858.0
commits,2013w21,1872.0
commits,2013w22,1883.0
commits,2013w23,1900.0
commits,2013w24,1908.0
commits,2013w25,1915.0
commits,2013w26,1935.0
commits,2013w27,1938.0
commits,2013w28,1943.0
commits,2013w29,1953.0
commits,2013w30,1963.0
commits,2013w31,1967.0
commits,2013w32,1974.0
commits,2013w33,1981.0
commits,2013w34,1997.0
commits,2013w35,2008.0
commits,2013w36,2015.0
commits,2013w37,2029.0
commits,2013w38,2054.0
commits,2013w39,2062.0
commits,2013w40,2071.0
commits,2013w41,2080.0
commits,2013w42,2097.0
commits,2013w43,2125.0
commits,2013w44,2140.0
commits,2013w45,2152.0
commits,2013w46,2179.0
commits,2013w47,2193.0
commits,2013w48,2208.0
commits,2013w49,2230.0
commits,2013w50,2256.0
commits,2013w51,2274.0
commits,2013w52,2279.0
commits,2014w01,2282.0
commits,2014w02,2313.0
commits,2014w03,2353.0
commits,2014w04,2370.0
commits,2014w05,2397.0
commits,2014w06,2412.0
commits,2014w07,2431.0
commits,2014w08,2445.0
commits,2014w09,2466.0
commits,2014w10,2482.0
commits,2014w11,2507.0
commits,2014w12,2527.0
commits,2014w13,2543.0
commits,2014w14,2563.0
commits,2014w15,2584.0
commits,2014w16,2592.0
commits,2014w17,2610.0
commits,2014w18,2628.0
commits,2014w19,2662.0
commits,2014w20,2682.0
commits,2014w21,2707.0
commits,2014w22,2719.0
commits,2014w23,2761.0
commits,2014w24,2779.0
commits,2014w25,2809.0
commits,2014w26,2848.0
commits,2014w27,2880.0
commits,2014w28,2917.0
commits,2014w29,2947.0
commits,2014w30,2969.0
commits,2014w31,2994.0
commits,2014w32,3020.0
commits,2014w33,3047.0
commits,2014w34,3072.0
commits,2014w35,3113.0
commits,2014w36,3137.0
commits,2014w37,3171.0
commits,2014w38,3196.0
commits,2014w39,3240.0
commits,2014w40,3281.0
commits,2014w41,3303.0
commits,2014w42,3334.0
commits,2014w43,3371.0
commits,2014w44,3415.0
commits,2014w45,3440.0
commits,2014w46,3462.0
commits,2014w47,3545.0
commits,2014w48,3586.0
commits,2014w49,3617.0
commits,2014w50,3643.0
commits,2014w51,3674.0
commits,2014w52,3696.0
commits,2015w01,3727.0
commits,2015w02,3760.0
commits,2015w03,3782.0
commits,2015w04,3795.0
commits,2015w05,3817.0
commits,2015w06,3834.0
commits,2015w07,3840.0
commits,2015w08,3846.0
commits,2015w09,3859.0
commits,2015w10,3883.0
commits,2015w11,3902.0
commits,2015w12,3911.0
commits,2015w13,3935.0
commits,2015w14,3946.0
commits,2015w15,3955.0
commits,2015w16,3967.0
commits,2015w17,4002.0
commits,2015w18,4037.0
commits,2015w19,4056.0
commits,2015w20,4099.0
commits,2015w21,4124.0
commits,2015w22,4145.0
commits,2015w23,4184.0
commits,2015w24,4203.0
commits,2015w25,4235.0
commits,2015w26,4247.0
commits,2015w27,4276.0
commits,2015w28,4294.0
commits,2015w29,4312.0
commits,2015w30,4334.0
commits,2015w31,4361.0
commits,2015w32,4383.0
commits,2015w33,4400.0
commits,2015w34,4421.0
commits,2015w35,4430.0
commits,2015w36,4464.0
commits,2015w37,4474.0
commits,2015w38,4508.0
commits,2015w39,4527.0
commits,2015w40,4563.0
