,date,count_commits,count_issues,count_pulls,price
1987,2016-05-29,5594,2075,4459,524.219971
1988,2016-05-30,5598,2082,4463,516.049988
1989,2016-05-31,5602,2082,4465,532.26001
1990,2016-06-01,5606,2084,4467,528.919983
1991,2016-06-02,5623,2086,4472,537.400024
1992,2016-06-03,5625,2087,4474,537.099976
1993,2016-06-04,5627,2088,4474,567.030029
1994,2016-06-05,5628,2088,4476,571.950012
1995,2016-06-06,5640,2089,4480,574.909973
1996,2016-06-07,5651,2095,4484,583.580017
1997,2016-06-08,5660,2096,4493,575.580017
1998,2016-06-09,5672,2097,4501,580.51001
1999,2016-06-10,5682,2098,4503,574.6900019999999
2000,2016-06-11,5682,2098,4503,577.8900150000001
2001,2016-06-12,5684,2099,4505,591.599976
2002,2016-06-13,5698,2099,4510,666.549988
2003,2016-06-14,5700,2100,4511,700.070007
2004,2016-06-15,5707,2100,4516,685.1400150000001
2005,2016-06-16,5710,2101,4518,690.77002
2006,2016-06-17,5719,2102,4522,761.210022
2007,2016-06-18,5723,2106,4525,743.900024
2008,2016-06-19,5733,2107,4527,753.77002
2009,2016-06-20,5745,2108,4530,761.039978
2010,2016-06-21,5751,2108,4535,733.969971
2011,2016-06-22,5779,2111,4540,667.380005
2012,2016-06-23,5782,2115,4543,590.5599980000001
2013,2016-06-24,5788,2116,4549,620.840027
2014,2016-06-25,5788,2116,4549,656.8900150000001
2015,2016-06-26,5790,2119,4553,663.52002
2016,2016-06-27,5793,2120,4556,625.409973
2017,2016-06-28,5801,2121,4562,644.659973
2018,2016-06-29,5803,2123,4568,644.8900150000001
2019,2016-06-30,5807,2125,4570,636.539978
2020,2016-07-01,5808,2125,4571,670.02002
2021,2016-07-02,5809,2126,4571,674.570007
2022,2016-07-03,5809,2126,4571,698.0599980000001
2023,2016-07-04,5809,2126,4571,661.6400150000001
2024,2016-07-05,5812,2126,4575,675.159973
2025,2016-07-06,5816,2128,4576,663.669983
2026,2016-07-07,5822,2128,4580,672.700012
2027,2016-07-08,5826,2128,4587,635.25
2028,2016-07-09,5831,2129,4589,662.780029
2029,2016-07-10,5831,2129,4589,651.830017
2030,2016-07-11,5831,2129,4589,647.1099849999999
2031,2016-07-12,5834,2131,4590,646.710022
2032,2016-07-13,5834,2131,4590,670.5599980000001
2033,2016-07-14,5836,2131,4591,661.150024
2034,2016-07-15,5839,2131,4594,657.25
2035,2016-07-16,5841,2131,4598,664.200012
2036,2016-07-17,5842,2133,4600,660.6900019999999
2037,2016-07-18,5850,2133,4613,676.330017
2038,2016-07-19,5853,2135,4617,670.380005
2039,2016-07-20,5855,2136,4621,671.099976
2040,2016-07-21,5859,2136,4624,664.400024
2041,2016-07-22,5862,2136,4626,664.619995
2042,2016-07-23,5862,2136,4626,651.1099849999999
2043,2016-07-24,5865,2139,4628,655.159973
2044,2016-07-25,5865,2139,4628,659.289978
2045,2016-07-26,5867,2141,4630,654.0
2046,2016-07-27,5871,2144,4633,654.380005
2047,2016-07-28,5879,2146,4637,654.539978
2048,2016-07-29,5885,2149,4641,654.130005
2049,2016-07-30,5892,2151,4642,655.429993
2050,2016-07-31,5900,2154,4644,654.73999
2051,2016-08-01,5903,2154,4650,621.869995
2052,2016-08-02,5905,2155,4652,607.0
2053,2016-08-03,5906,2155,4654,513.429993
2054,2016-08-04,5907,2156,4664,566.4400019999999
2055,2016-08-05,5911,2156,4670,576.219971
2056,2016-08-06,5912,2158,4674,574.659973
2057,2016-08-07,5915,2161,4677,586.450012
2058,2016-08-08,5919,2161,4682,590.849976
2059,2016-08-09,5924,2162,4683,589.23999
2060,2016-08-10,5927,2164,4685,585.25
2061,2016-08-11,5927,2164,4685,590.9400019999999
2062,2016-08-12,5930,2165,4687,587.840027
2063,2016-08-13,5931,2166,4691,587.1400150000001
2064,2016-08-14,5933,2167,4692,584.590027
2065,2016-08-15,5936,2168,4697,569.0599980000001
2066,2016-08-16,5941,2171,4704,566.950012
2067,2016-08-17,5945,2173,4707,580.1900019999999
2068,2016-08-18,5949,2173,4714,572.340027
2069,2016-08-19,5954,2174,4719,573.3900150000001
2070,2016-08-20,5956,2175,4720,574.5599980000001
2071,2016-08-21,5959,2176,4720,582.6099849999999
2072,2016-08-22,5964,2176,4722,580.659973
2073,2016-08-23,5972,2177,4728,587.469971
2074,2016-08-24,5977,2181,4735,583.5599980000001
2075,2016-08-25,5983,2185,4742,579.659973
2076,2016-08-26,6003,2187,4753,577.960022
2077,2016-08-27,6007,2191,4758,579.369995
2078,2016-08-28,6012,2191,4760,570.349976
2079,2016-08-29,6014,2191,4763,574.97998
2080,2016-08-30,6015,2193,4765,574.22998
2081,2016-08-31,6017,2194,4772,577.320007
2082,2016-09-01,6023,2196,4775,573.880005
2083,2016-09-02,6027,2200,4786,571.98999
2084,2016-09-03,6028,2200,4788,575.289978
2085,2016-09-04,6031,2200,4789,598.840027
2086,2016-09-05,6035,2201,4792,609.549988
2087,2016-09-06,6039,2204,4795,605.76001
2088,2016-09-07,6042,2204,4803,610.4400019999999
2089,2016-09-08,6077,2205,4805,613.210022
2090,2016-09-09,6079,2208,4811,625.570007
2091,2016-09-10,6081,2208,4814,623.159973
2092,2016-09-11,6085,2209,4818,624.52002
2093,2016-09-12,6085,2209,4818,605.6099849999999
2094,2016-09-13,6093,2211,4828,607.97998
2095,2016-09-14,6099,2214,4838,608.6099849999999
2096,2016-09-15,6107,2215,4844,609.539978
2097,2016-09-16,6112,2217,4850,608.1099849999999
2098,2016-09-17,6113,2219,4852,607.780029
2099,2016-09-18,6114,2219,4855,607.080017
2100,2016-09-19,6116,2222,4858,610.700012
2101,2016-09-20,6120,2223,4864,609.849976
2102,2016-09-21,6133,2226,4875,609.23999
2103,2016-09-22,6140,2229,4885,597.159973
2104,2016-09-23,6144,2230,4887,595.630005
2105,2016-09-24,6145,2230,4889,602.919983
2106,2016-09-25,6150,2231,4894,602.590027
2107,2016-09-26,6156,2232,4899,601.48999
2108,2016-09-27,6161,2233,4905,606.539978
2109,2016-09-28,6167,2235,4912,605.469971
2110,2016-09-29,6175,2236,4923,604.669983
2111,2016-09-30,6179,2237,4928,604.700012
2112,2016-10-01,6183,2238,4936,608.1400150000001
2113,2016-10-02,6186,2239,4938,613.409973
2114,2016-10-03,6187,2242,4943,610.6900019999999
2115,2016-10-04,6209,2245,4952,611.599976
2116,2016-10-05,6215,2246,4961,608.960022
2117,2016-10-06,6218,2246,4961,611.820007
2118,2016-10-07,6218,2246,4961,610.969971
2119,2016-10-08,6218,2246,4961,616.030029
2120,2016-10-09,6218,2246,4961,617.650024
2121,2016-10-10,6220,2248,4962,615.77002
2122,2016-10-11,6221,2250,4964,617.289978
2123,2016-10-12,6221,2250,4964,640.450012
2124,2016-10-13,6224,2251,4968,635.98999
2125,2016-10-14,6225,2252,4971,635.599976
2126,2016-10-15,6230,2255,4976,637.919983
2127,2016-10-16,6238,2256,4977,637.030029
2128,2016-10-17,6254,2260,4987,640.119995
2129,2016-10-18,6261,2264,5001,637.369995
2130,2016-10-19,6273,2267,5003,635.340027
2131,2016-10-20,6280,2273,5010,629.0599980000001
2132,2016-10-21,6283,2274,5014,628.340027
2133,2016-10-22,6287,2274,5016,630.450012
2134,2016-10-23,6287,2274,5016,655.47998
2135,2016-10-24,6295,2279,5019,653.030029
2136,2016-10-25,6299,2280,5026,650.48999
2137,2016-10-26,6301,2283,5031,651.0
2138,2016-10-27,6307,2286,5035,674.669983
2139,2016-10-28,6312,2288,5037,682.299988
2140,2016-10-29,6312,2288,5037,686.23999
2141,2016-10-30,6315,2289,5041,714.950012
2142,2016-10-31,6328,2292,5044,697.27002
2143,2016-11-01,6329,2295,5048,698.669983
2144,2016-11-02,6340,2296,5056,726.76001
2145,2016-11-03,6354,2299,5061,733.51001
2146,2016-11-04,6358,2304,5064,684.869995
2147,2016-11-05,6358,2304,5064,702.080017
2148,2016-11-06,6360,2305,5065,702.1099849999999
2149,2016-11-07,6385,2307,5069,709.909973
2150,2016-11-08,6390,2311,5074,705.400024
2151,2016-11-09,6404,2314,5082,710.900024
2152,2016-11-10,6407,2314,5086,721.419983
2153,2016-11-11,6413,2318,5097,714.570007
2154,2016-11-12,6417,2321,5102,714.969971
2155,2016-11-13,6419,2323,5104,704.27002
2156,2016-11-14,6425,2324,5110,701.969971
2157,2016-11-15,6429,2327,5113,704.5599980000001
2158,2016-11-16,6430,2328,5115,711.099976
2159,2016-11-17,6432,2328,5120,740.280029
2160,2016-11-18,6437,2332,5125,737.530029
2161,2016-11-19,6437,2332,5125,746.960022
2162,2016-11-20,6442,2333,5126,747.8900150000001
2163,2016-11-21,6445,2335,5127,728.51001
2164,2016-11-22,6451,2336,5133,736.1900019999999
2165,2016-11-23,6458,2340,5135,749.340027
2166,2016-11-24,6466,2343,5137,741.070007
2167,2016-11-25,6471,2343,5141,735.3099980000001
2168,2016-11-26,6477,2343,5144,740.3900150000001
2169,2016-11-27,6481,2344,5147,734.1400150000001
2170,2016-11-28,6483,2346,5149,729.419983
2171,2016-11-29,6489,2347,5154,733.299988
2172,2016-11-30,6492,2352,5160,732.5599980000001
2173,2016-12-01,6498,2353,5166,742.48999
2174,2016-12-02,6505,2353,5174,752.630005
2175,2016-12-03,6516,2353,5177,770.9400019999999
2176,2016-12-04,6526,2355,5181,764.23999
2177,2016-12-05,6537,2357,5186,766.3900150000001
2178,2016-12-06,6542,2358,5197,754.340027
2179,2016-12-07,6546,2358,5199,758.210022
2180,2016-12-08,6554,2359,5200,765.5599980000001
2181,2016-12-09,6560,2359,5210,768.48999
2182,2016-12-10,6561,2361,5212,770.47998
2183,2016-12-11,6562,2364,5214,774.0
2184,2016-12-12,6569,2366,5224,767.909973
2185,2016-12-13,6575,2368,5229,778.469971
2186,2016-12-14,6581,2370,5234,778.73999
2187,2016-12-15,6592,2371,5238,776.5
2188,2016-12-16,6594,2374,5248,775.210022
2189,2016-12-17,6595,2374,5250,782.049988
2190,2016-12-18,6595,2374,5250,787.169983
2191,2016-12-19,6596,2377,5257,789.01001
2192,2016-12-20,6602,2380,5262,789.789978
2193,2016-12-21,6607,2383,5273,799.099976
2194,2016-12-22,6615,2385,5275,829.210022
2195,2016-12-23,6620,2386,5281,860.150024
2196,2016-12-24,6626,2386,5284,917.169983
2197,2016-12-25,6626,2386,5284,891.070007
2198,2016-12-26,6628,2392,5286,891.070007
2199,2016-12-27,6631,2393,5289,898.3800050000001
2200,2016-12-28,6631,2393,5289,925.7800289999999
2201,2016-12-29,6647,2396,5292,972.169983
2202,2016-12-30,6651,2399,5294,971.080017
2203,2016-12-31,6652,2399,5297,959.0399779999999
2204,2017-01-01,6652,2399,5297,963.3800050000001
2205,2017-01-02,6654,2402,5299,995.4400019999999
2206,2017-01-03,6665,2404,5301,1017.0499880000001
2207,2017-01-04,6701,2405,5311,1033.300049
2208,2017-01-05,6725,2407,5313,1135.410034
2209,2017-01-06,6728,2408,5318,989.349976
2210,2017-01-07,6730,2408,5320,886.159973
2211,2017-01-08,6730,2408,5320,888.8699949999999
2212,2017-01-09,6735,2408,5326,900.8599849999999
2213,2017-01-10,6753,2409,5337,899.7800289999999
2214,2017-01-11,6769,2410,5343,904.3699949999999
2215,2017-01-12,6785,2414,5354,785.429993
2216,2017-01-13,6802,2417,5357,810.1099849999999
2217,2017-01-14,6810,2417,5367,824.830017
2218,2017-01-15,6813,2420,5367,819.630005
2219,2017-01-16,6816,2421,5368,821.169983
2220,2017-01-17,6821,2421,5370,827.340027
2221,2017-01-18,6824,2422,5374,899.659973
2222,2017-01-19,6835,2425,5384,872.0300289999999
2223,2017-01-20,6849,2428,5395,895.2100220000001
2224,2017-01-21,6850,2428,5397,892.909973
2225,2017-01-22,6851,2429,5398,919.840027
2226,2017-01-23,6857,2430,5404,918.840027
2227,2017-01-24,6861,2431,5410,921.4600220000001
2228,2017-01-25,6869,2433,5414,893.75
2229,2017-01-26,6875,2438,5418,894.409973
2230,2017-01-27,6877,2439,5421,915.5599980000001
2231,2017-01-28,6882,2440,5425,918.01001
2232,2017-01-29,6883,2440,5426,918.51001
2233,2017-01-30,6885,2442,5426,914.5499880000001
2234,2017-01-31,6889,2443,5431,920.7299800000001
2235,2017-02-01,6895,2446,5433,965.48999
2236,2017-02-02,6909,2448,5437,982.429993
2237,2017-02-03,6912,2450,5444,1003.9699710000001
2238,2017-02-04,6913,2456,5445,1013.0200199999999
2239,2017-02-05,6915,2456,5447,1031.849976
2240,2017-02-06,6921,2458,5454,1016.1099849999999
2241,2017-02-07,6928,2461,5464,1024.670044
2242,2017-02-08,6936,2462,5471,1049.560059
2243,2017-02-09,6942,2463,5477,1055.48999
2244,2017-02-10,6965,2463,5484,978.9600220000001
2245,2017-02-11,6965,2463,5484,997.6099849999999
2246,2017-02-12,6966,2464,5487,1008.320007
2247,2017-02-13,6974,2465,5494,996.5200199999999
2248,2017-02-14,6976,2467,5498,995.3599849999999
2249,2017-02-15,6981,2469,5506,1008.340027
2250,2017-02-16,6990,2471,5510,1008.1900019999999
2251,2017-02-17,7002,2473,5517,1031.930054
2252,2017-02-18,7004,2473,5520,1049.410034
2253,2017-02-19,7006,2478,5524,1052.280029
2254,2017-02-20,7012,2481,5529,1048.890015
2255,2017-02-21,7017,2483,5535,1077.560059
2256,2017-02-22,7025,2485,5541,1119.030029
2257,2017-02-23,7034,2490,5552,1120.459961
2258,2017-02-24,7036,2492,5558,1171.910034
2259,2017-02-25,7037,2493,5561,1176.48999
2260,2017-02-26,7038,2497,5565,1149.050049
2261,2017-02-27,7062,2501,5574,1171.579956
2262,2017-02-28,7068,2505,5581,1188.829956
2263,2017-03-01,7074,2507,5587,1189.27002
2264,2017-03-02,7076,2508,5590,1222.660034
2265,2017-03-03,7093,2508,5595,1255.469971
2266,2017-03-04,7096,2513,5597,1283.300049
2267,2017-03-05,7100,2515,5601,1264.319946
2268,2017-03-06,7110,2517,5606,1271.219971
2269,2017-03-07,7118,2522,5615,1277.01001
2270,2017-03-08,7129,2526,5622,1232.689941
2271,2017-03-09,7146,2528,5628,1146.969971
2272,2017-03-10,7152,2530,5633,1191.329956
2273,2017-03-11,7155,2531,5634,1112.390015
2274,2017-03-12,7156,2532,5636,1179.219971
2275,2017-03-13,7158,2534,5640,1225.109985
2276,2017-03-14,7161,2535,5644,1238.189941
2277,2017-03-15,7168,2541,5649,1243.140015
2278,2017-03-16,7172,2543,5657,1253.430054
2279,2017-03-17,7175,2546,5660,1172.880005
2280,2017-03-18,7180,2551,5661,1071.709961
2281,2017-03-19,7183,2552,5664,971.3800050000001
2282,2017-03-20,7192,2552,5667,1022.599976
2283,2017-03-21,7200,2554,5671,1047.51001
2284,2017-03-22,7208,2554,5680,1121.290039
2285,2017-03-23,7211,2557,5683,1044.719971
2286,2017-03-24,7237,2559,5687,1035.030029
2287,2017-03-25,7240,2560,5691,939.7000119999999
2288,2017-03-26,7245,2562,5701,966.2999880000001
2289,2017-03-27,7255,2562,5710,969.4400019999999
2290,2017-03-28,7263,2565,5716,1045.140015
2291,2017-03-29,7273,2565,5721,1044.420044
2292,2017-03-30,7283,2566,5732,1041.900024
2293,2017-03-31,7288,2568,5735,1037.910034
2294,2017-04-01,7290,2568,5736,1079.109985
2295,2017-04-02,7302,2571,5737,1086.119995
2296,2017-04-03,7314,2571,5741,1097.400024
2297,2017-04-04,7320,2572,5748,1147.560059
2298,2017-04-05,7324,2572,5754,1141.77002
2299,2017-04-06,7329,2572,5756,1129.869995
2300,2017-04-07,7346,2574,5762,1188.699951
2301,2017-04-08,7348,2575,5764,1190.48999
2302,2017-04-09,7348,2575,5764,1180.780029
2303,2017-04-10,7364,2576,5770,1204.339966
2304,2017-04-11,7367,2577,5781,1206.709961
2305,2017-04-12,7369,2577,5788,1220.73999
2306,2017-04-13,7381,2578,5793,1212.530029
2307,2017-04-14,7385,2581,5799,1176.199951
2308,2017-04-15,7385,2581,5799,1177.329956
2309,2017-04-16,7385,2581,5799,1176.98999
2310,2017-04-17,7392,2581,5803,1176.800049
2311,2017-04-18,7398,2581,5808,1194.01001
2312,2017-04-19,7409,2582,5814,1206.089966
2313,2017-04-20,7425,2584,5821,1215.199951
2314,2017-04-21,7433,2585,5828,1238.089966
2315,2017-04-22,7435,2586,5830,1249.640015
2316,2017-04-23,7437,2588,5833,1240.890015
2317,2017-04-24,7437,2588,5833,1249.140015
2318,2017-04-25,7443,2588,5840,1248.180054
2319,2017-04-26,7448,2588,5845,1264.310059
2320,2017-04-27,7449,2591,5849,1286.630005
2321,2017-04-28,7456,2593,5853,1332.910034
2322,2017-04-29,7456,2593,5853,1329.619995
2323,2017-04-30,7457,2594,5855,1336.280029
2324,2017-05-01,7462,2595,5861,1351.910034
2325,2017-05-02,7472,2598,5867,1415.810059
2326,2017-05-03,7491,2602,5876,1445.930054
2327,2017-05-04,7499,2603,5881,1485.550049
2328,2017-05-05,7508,2603,5886,1516.76001
2329,2017-05-06,7512,2604,5886,1507.77002
2330,2017-05-07,7513,2604,5889,1545.290039
2331,2017-05-08,7517,2607,5897,1554.449951
2332,2017-05-09,7527,2608,5904,1664.469971
2333,2017-05-10,7543,2608,5908,1697.5
2334,2017-05-11,7551,2609,5910,1752.310059
2335,2017-05-12,7553,2611,5911,1819.290039
2336,2017-05-13,7554,2612,5911,1686.390015
2337,2017-05-14,7555,2615,5912,1763.7399899999998
2338,2017-05-15,7558,2618,5916,1772.550049
2339,2017-05-16,7565,2619,5920,1708.9200440000002
2340,2017-05-17,7575,2621,5923,1729.339966
2341,2017-05-18,7580,2621,5930,1801.300049
2342,2017-05-19,7584,2622,5936,1880.9899899999998
2343,2017-05-20,7584,2622,5936,1962.0
2344,2017-05-21,7584,2622,5936,2040.180054
2345,2017-05-22,7588,2624,5940,2044.189941
2346,2017-05-23,7592,2624,5941,2124.409912
2347,2017-05-24,7596,2624,5944,2272.580078
2348,2017-05-25,7600,2627,5947,2445.280029
2349,2017-05-26,7610,2627,5953,2306.959961
2350,2017-05-27,7612,2630,5958,2244.889893
2351,2017-05-28,7613,2630,5959,2052.429932
2352,2017-05-29,7614,2632,5960,2189.02002
2353,2017-05-30,7618,2632,5965,2278.209961
2354,2017-05-31,7623,2638,5970,2192.550049
2355,2017-06-01,7651,2642,5979,2303.340088
2356,2017-06-02,7654,2644,5984,2412.649902
2357,2017-06-03,7657,2644,5992,2492.600098
2358,2017-06-04,7658,2646,5994,2545.429932
2359,2017-06-05,7688,2646,6001,2524.060059
2360,2017-06-06,7702,2647,6008,2704.959961
2361,2017-06-07,7719,2647,6014,2870.5
2362,2017-06-08,7729,2647,6023,2691.51001
2363,2017-06-09,7741,2648,6029,2798.780029
2364,2017-06-10,7744,2649,6030,2811.429932
2365,2017-06-11,7746,2651,6033,2900.25
2366,2017-06-12,7754,2651,6035,2973.449951
2367,2017-06-13,7755,2651,6039,2656.77002
2368,2017-06-14,7764,2652,6048,2712.98999
2369,2017-06-15,7766,2656,6056,2467.27002
2370,2017-06-16,7768,2662,6059,2442.459961
2371,2017-06-17,7768,2662,6059,2508.580078
2372,2017-06-18,7771,2665,6061,2655.100098
2373,2017-06-19,7773,2666,6067,2539.560059
2374,2017-06-20,7775,2666,6070,2616.820068
2375,2017-06-21,7776,2670,6073,2754.3798829999996
2376,2017-06-22,7791,2670,6078,2677.6201170000004
2377,2017-06-23,7793,2671,6084,2722.840088
2378,2017-06-24,7793,2671,6084,2710.3701170000004
2379,2017-06-25,7794,2671,6085,2590.050049
2380,2017-06-26,7801,2673,6087,2541.6201170000004
2381,2017-06-27,7825,2675,6096,2446.050049
2382,2017-06-28,7828,2677,6106,2583.75
2383,2017-06-29,7843,2678,6114,2577.73999
2384,2017-06-30,7849,2679,6117,2558.3701170000004
2385,2017-07-01,7850,2679,6117,2480.610107
2386,2017-07-02,7853,2681,6119,2424.610107
2387,2017-07-03,7854,2689,6125,2536.459961
2388,2017-07-04,7858,2690,6131,2572.469971
2389,2017-07-05,7862,2692,6137,2617.320068
2390,2017-07-06,7865,2694,6140,2627.860107
2391,2017-07-07,7876,2695,6152,2614.23999
2392,2017-07-08,7890,2695,6158,2513.8798829999996
2393,2017-07-09,7892,2696,6161,2564.860107
2394,2017-07-10,7894,2697,6166,2511.429932
2395,2017-07-11,7901,2700,6174,2344.02002
2396,2017-07-12,7906,2702,6184,2324.290039
2397,2017-07-13,7914,2704,6190,2403.090088
2398,2017-07-14,7917,2706,6198,2362.439941
2399,2017-07-15,7935,2707,6205,2234.169922
2400,2017-07-16,7939,2707,6214,1975.0799559999998
2401,2017-07-17,7970,2711,6221,1914.089966
2402,2017-07-18,7976,2714,6232,2233.389893
2403,2017-07-19,7979,2714,6242,2320.22998
2404,2017-07-20,7990,2715,6245,2282.580078
2405,2017-07-21,7994,2717,6256,2866.02002
2406,2017-07-22,7995,2722,6260,2675.080078
2407,2017-07-23,7996,2722,6262,2836.530029
2408,2017-07-24,7998,2724,6266,2756.610107
2409,2017-07-25,8004,2726,6269,2763.419922
2410,2017-07-26,8006,2728,6278,2582.580078
2411,2017-07-27,8013,2729,6280,2559.209961
2412,2017-07-28,8021,2731,6284,2691.8798829999996
2413,2017-07-29,8021,2731,6284,2806.75
2414,2017-07-30,8022,2733,6287,2733.5
2415,2017-07-31,8025,2736,6293,2766.48999
2416,2017-08-01,8031,2738,6298,2883.27002
2417,2017-08-02,8036,2739,6301,2746.98999
2418,2017-08-03,8038,2742,6304,2720.530029
2419,2017-08-04,8043,2743,6307,2809.98999
2420,2017-08-05,8046,2746,6310,2878.48999
2421,2017-08-06,8047,2746,6311,3262.800049
2422,2017-08-07,8057,2747,6317,3232.030029
2423,2017-08-08,8060,2747,6322,3401.9099119999996
2424,2017-08-09,8066,2749,6326,3429.3798829999996
2425,2017-08-10,8073,2749,6335,3348.790039
2426,2017-08-11,8074,2751,6339,3425.669922
2427,2017-08-12,8078,2754,6340,3654.3701170000004
2428,2017-08-13,8079,2756,6342,3871.6201170000004
2429,2017-08-14,8094,2758,6348,4062.600098
2430,2017-08-15,8101,2760,6353,4327.939941
2431,2017-08-16,8107,2766,6361,4161.660156
2432,2017-08-17,8113,2768,6369,4387.399902
2433,2017-08-18,8116,2770,6377,4278.919922
2434,2017-08-19,8118,2772,6380,4105.370117
2435,2017-08-20,8120,2772,6383,4150.450195
2436,2017-08-21,8121,2775,6386,4066.600098
2437,2017-08-22,8123,2776,6393,4005.100098
2438,2017-08-23,8128,2779,6398,4089.6999509999996
2439,2017-08-24,8131,2781,6401,4141.089844
2440,2017-08-25,8141,2786,6415,4318.350098
2441,2017-08-26,8145,2792,6424,4364.410156
2442,2017-08-27,8148,2794,6425,4352.299805
2443,2017-08-28,8159,2797,6433,4345.75
2444,2017-08-29,8160,2799,6439,4390.310059
2445,2017-08-30,8163,2800,6442,4597.310059
2446,2017-08-31,8166,2802,6449,4583.02002
2447,2017-09-01,8173,2805,6453,4735.109863000001
2448,2017-09-02,8174,2807,6456,4921.850098
2449,2017-09-03,8176,2808,6460,4573.799805
2450,2017-09-04,8178,2808,6463,4612.919922
2451,2017-09-05,8190,2814,6474,4267.450195
2452,2017-09-06,8214,2817,6481,4409.080078
2453,2017-09-07,8240,2823,6494,4618.709961
2454,2017-09-08,8243,2826,6502,4635.600098
2455,2017-09-09,8244,2827,6503,4326.450195
2456,2017-09-10,8245,2828,6505,4335.129883
2457,2017-09-11,8253,2830,6508,4245.890136999999
2458,2017-09-12,8262,2832,6515,4217.899902
2459,2017-09-13,8269,2837,6520,4158.919922
2460,2017-09-14,8274,2838,6526,3870.290039
2461,2017-09-15,8278,2840,6536,3243.080078
2462,2017-09-16,8280,2844,6542,3713.76001
2463,2017-09-17,8280,2844,6542,3698.919922
2464,2017-09-18,8285,2845,6543,3689.610107
2465,2017-09-19,8288,2847,6548,4100.279785
2466,2017-09-20,8293,2850,6550,3907.959961
2467,2017-09-21,8300,2852,6553,3882.1599119999996
2468,2017-09-22,8303,2852,6556,3617.2700200000004
2469,2017-09-23,8305,2853,6558,3600.830078
2470,2017-09-24,8307,2854,6560,3788.0200200000004
2471,2017-09-25,8308,2855,6567,3667.5200200000004
2472,2017-09-26,8313,2856,6572,3932.830078
2473,2017-09-27,8317,2857,6573,3892.6999509999996
2474,2017-09-28,8326,2857,6577,4212.200195
2475,2017-09-29,8336,2858,6585,4195.649902
2476,2017-09-30,8338,2860,6591,4172.790039
2477,2017-10-01,8340,2860,6593,4360.620117
2478,2017-10-02,8349,2861,6597,4403.089844
2479,2017-10-03,8355,2862,6603,4401.319824
2480,2017-10-04,8360,2865,6604,4314.180176
2481,2017-10-05,8365,2867,6607,4218.660156
2482,2017-10-06,8365,2867,6607,4321.439941
2483,2017-10-07,8368,2870,6608,4371.939941
2484,2017-10-08,8368,2870,6608,4435.810059
2485,2017-10-09,8375,2872,6614,4611.700195
2486,2017-10-10,8382,2873,6617,4777.490234000001
2487,2017-10-11,8387,2874,6626,4763.359863000001
2488,2017-10-12,8390,2874,6630,4824.200195
2489,2017-10-13,8411,2874,6633,5432.620117
2490,2017-10-14,8413,2874,6636,5637.259765999999
2491,2017-10-15,8414,2879,6636,5824.709961
2492,2017-10-16,8416,2880,6642,5677.350098
2493,2017-10-17,8423,2880,6648,5759.25
2494,2017-10-18,8435,2882,6649,5598.580078
2495,2017-10-19,8440,2882,6658,5576.709961
2496,2017-10-20,8445,2883,6665,5698.620117
2497,2017-10-21,8447,2886,6669,5993.109863000001
2498,2017-10-22,8447,2886,6669,6006.649902
2499,2017-10-23,8448,2888,6670,5982.859863000001
2500,2017-10-24,8450,2889,6672,5903.609863000001
2501,2017-10-25,8452,2890,6677,5513.080078
2502,2017-10-26,8459,2893,6680,5734.0
2503,2017-10-27,8460,2893,6680,5887.620117
2504,2017-10-28,8461,2893,6682,5764.560059
2505,2017-10-29,8462,2896,6684,5726.609863000001
2506,2017-10-30,8465,2897,6690,6147.700195
2507,2017-10-31,8472,2900,6692,6124.279785
2508,2017-11-01,8476,2901,6695,6449.100098
2509,2017-11-02,8481,2901,6700,6737.779785
2510,2017-11-03,8483,2903,6703,7024.810059
2511,2017-11-04,8484,2905,6706,7146.97998
2512,2017-11-05,8485,2908,6708,7363.799805
2513,2017-11-06,8489,2908,6718,7389.549805
2514,2017-11-07,8502,2910,6723,6959.27002
2515,2017-11-08,8510,2914,6730,7102.22998
2516,2017-11-09,8530,2916,6736,7444.359863
2517,2017-11-10,8542,2917,6741,7129.589844
2518,2017-11-11,8546,2920,6745,6565.799805
2519,2017-11-12,8547,2924,6748,6339.870117
2520,2017-11-13,8551,2926,6751,5878.089844
2521,2017-11-14,8555,2929,6759,6522.450195
2522,2017-11-15,8567,2932,6766,6597.060059
2523,2017-11-16,8576,2933,6771,7283.02002
2524,2017-11-17,8592,2934,6775,7853.680176000001
2525,2017-11-18,8598,2943,6779,7699.950195
2526,2017-11-19,8599,2945,6782,7781.02002
2527,2017-11-20,8603,2948,6790,8042.640137
2528,2017-11-21,8607,2949,6795,8245.870117
2529,2017-11-22,8610,2950,6801,8099.919922
2530,2017-11-23,8613,2953,6804,8234.5
2531,2017-11-24,8613,2953,6804,8013.379883
2532,2017-11-25,8613,2953,6804,8203.450195
2533,2017-11-26,8613,2953,6804,8754.620117
2534,2017-11-27,8614,2957,6811,9318.419922
2535,2017-11-28,8619,2959,6813,9732.629883
2536,2017-11-29,8627,2961,6819,9906.040039
2537,2017-11-30,8632,2964,6828,9848.049805
2538,2017-12-01,8636,2970,6831,9947.080078
2539,2017-12-02,8636,2970,6831,10861.469727
2540,2017-12-03,8636,2970,6831,10912.719727
2541,2017-12-04,8642,2973,6831,11244.200195
2542,2017-12-05,8651,2979,6837,11624.370117
2543,2017-12-06,8654,2981,6840,11667.129883
2544,2017-12-07,8660,2984,6844,13750.089844
