name,date,value
commits,2011-09-12,0
commits,2011-09-13,1
commits,2011-09-14,1
commits,2011-09-15,0
commits,2011-09-16,0
commits,2011-09-17,1
commits,2011-09-18,3
commits,2011-09-19,2
commits,2011-09-20,0
commits,2011-09-21,4
commits,2011-09-22,6
commits,2011-09-23,2
commits,2011-09-24,2
commits,2011-09-25,0
commits,2011-09-26,6
commits,2011-09-27,12
commits,2011-09-28,3
commits,2011-09-29,2
commits,2011-09-30,1
commits,2011-10-01,3
commits,2011-10-02,2
commits,2011-10-03,4
commits,2011-10-04,3
commits,2011-10-05,5
commits,2011-10-06,2
commits,2011-10-07,2
commits,2011-10-08,2
commits,2011-10-09,9
commits,2011-10-10,4
commits,2011-10-11,0
commits,2011-10-12,0
commits,2011-10-13,0
commits,2011-10-14,1
commits,2011-10-15,0
commits,2011-10-16,0
commits,2011-10-17,0
commits,2011-10-18,1
commits,2011-10-19,0
commits,2011-10-20,0
commits,2011-10-21,0
commits,2011-10-22,0
commits,2011-10-23,3
commits,2011-10-24,0
commits,2011-10-25,16
commits,2011-10-26,0
commits,2011-10-27,0
commits,2011-10-28,0
commits,2011-10-29,1
commits,2011-10-30,0
commits,2011-10-31,0
commits,2011-11-01,5
commits,2011-11-02,2
commits,2011-11-03,1
commits,2011-11-04,2
commits,2011-11-05,0
commits,2011-11-06,2
commits,2011-11-07,2
commits,2011-11-08,4
commits,2011-11-09,0
commits,2011-11-10,5
commits,2011-11-11,2
commits,2011-11-12,1
commits,2011-11-13,4
commits,2011-11-14,1
commits,2011-11-15,5
commits,2011-11-16,0
commits,2011-11-17,2
commits,2011-11-18,0
commits,2011-11-19,0
commits,2011-11-20,4
commits,2011-11-21,6
commits,2011-11-22,0
commits,2011-11-23,0
commits,2011-11-24,2
commits,2011-11-25,0
commits,2011-11-26,3
commits,2011-11-27,1
commits,2011-11-28,0
commits,2011-11-29,0
commits,2011-11-30,0
commits,2011-12-01,3
commits,2011-12-02,2
commits,2011-12-03,0
commits,2011-12-04,2
commits,2011-12-05,0
commits,2011-12-06,0
commits,2011-12-07,1
commits,2011-12-08,0
commits,2011-12-09,2
commits,2011-12-10,1
commits,2011-12-11,0
commits,2011-12-12,0
commits,2011-12-13,3
commits,2011-12-14,2
commits,2011-12-15,0
commits,2011-12-16,6
commits,2011-12-17,6
commits,2011-12-18,0
commits,2011-12-19,13
commits,2011-12-20,8
commits,2011-12-21,1
commits,2011-12-22,2
commits,2011-12-23,10
commits,2011-12-24,0
commits,2011-12-25,4
commits,2011-12-26,0
commits,2011-12-27,2
commits,2011-12-28,1
commits,2011-12-29,0
commits,2011-12-30,0
commits,2011-12-31,0
commits,2012-01-01,0
commits,2012-01-02,0
commits,2012-01-03,5
commits,2012-01-04,0
commits,2012-01-05,3
commits,2012-01-06,2
commits,2012-01-07,1
commits,2012-01-08,0
commits,2012-01-09,4
commits,2012-01-10,1
commits,2012-01-11,0
commits,2012-01-12,1
commits,2012-01-13,10
commits,2012-01-14,2
commits,2012-01-15,2
commits,2012-01-16,0
commits,2012-01-17,4
commits,2012-01-18,1
commits,2012-01-19,2
commits,2012-01-20,1
commits,2012-01-21,2
commits,2012-01-22,0
commits,2012-01-23,5
commits,2012-01-24,0
commits,2012-01-25,1
commits,2012-01-26,1
commits,2012-01-27,1
commits,2012-01-28,1
commits,2012-01-29,0
commits,2012-01-30,0
commits,2012-01-31,2
commits,2012-02-01,3
commits,2012-02-02,0
commits,2012-02-03,0
commits,2012-02-04,0
commits,2012-02-05,2
commits,2012-02-06,5
commits,2012-02-07,8
commits,2012-02-08,0
commits,2012-02-09,1
commits,2012-02-10,4
commits,2012-02-11,6
commits,2012-02-12,1
commits,2012-02-13,0
commits,2012-02-14,0
commits,2012-02-15,9
commits,2012-02-16,3
commits,2012-02-17,9
commits,2012-02-18,6
commits,2012-02-19,5
commits,2012-02-20,4
commits,2012-02-21,1
commits,2012-02-22,3
commits,2012-02-23,2
commits,2012-02-24,1
commits,2012-02-25,4
commits,2012-02-26,5
commits,2012-02-27,3
commits,2012-02-28,1
commits,2012-02-29,2
commits,2012-03-01,1
commits,2012-03-02,0
commits,2012-03-03,1
commits,2012-03-04,0
commits,2012-03-05,1
commits,2012-03-06,0
commits,2012-03-07,0
commits,2012-03-08,0
commits,2012-03-09,0
commits,2012-03-10,1
commits,2012-03-11,1
commits,2012-03-12,2
commits,2012-03-13,1
commits,2012-03-14,1
commits,2012-03-15,1
commits,2012-03-16,3
commits,2012-03-17,0
commits,2012-03-18,1
commits,2012-03-19,1
commits,2012-03-20,4
commits,2012-03-21,7
commits,2012-03-22,4
commits,2012-03-23,1
commits,2012-03-24,0
commits,2012-03-25,3
commits,2012-03-26,5
commits,2012-03-27,0
commits,2012-03-28,0
commits,2012-03-29,4
commits,2012-03-30,0
commits,2012-03-31,1
commits,2012-04-01,0
commits,2012-04-02,2
commits,2012-04-03,1
commits,2012-04-04,15
commits,2012-04-05,5
commits,2012-04-06,3
commits,2012-04-07,0
commits,2012-04-08,3
commits,2012-04-09,0
commits,2012-04-10,2
commits,2012-04-11,5
commits,2012-04-12,3
commits,2012-04-13,3
commits,2012-04-14,4
commits,2012-04-15,10
commits,2012-04-16,0
commits,2012-04-17,8
commits,2012-04-18,4
commits,2012-04-19,0
commits,2012-04-20,3
commits,2012-04-21,5
commits,2012-04-22,2
commits,2012-04-23,0
commits,2012-04-24,0
commits,2012-04-25,3
commits,2012-04-26,4
commits,2012-04-27,4
commits,2012-04-28,0
commits,2012-04-29,1
commits,2012-04-30,1
commits,2012-05-01,1
commits,2012-05-02,0
commits,2012-05-03,1
commits,2012-05-04,9
commits,2012-05-05,8
commits,2012-05-06,3
commits,2012-05-07,3
commits,2012-05-08,4
commits,2012-05-09,12
commits,2012-05-10,0
commits,2012-05-11,15
commits,2012-05-12,13
commits,2012-05-13,11
commits,2012-05-14,8
commits,2012-05-15,1
commits,2012-05-16,2
commits,2012-05-17,10
commits,2012-05-18,10
commits,2012-05-19,1
commits,2012-05-20,4
commits,2012-05-21,3
commits,2012-05-22,3
commits,2012-05-23,3
commits,2012-05-24,4
commits,2012-05-25,12
commits,2012-05-26,0
commits,2012-05-27,1
commits,2012-05-28,1
commits,2012-05-29,1
commits,2012-05-30,1
commits,2012-05-31,5
commits,2012-06-01,0
commits,2012-06-02,1
commits,2012-06-03,1
commits,2012-06-04,5
commits,2012-06-05,1
commits,2012-06-06,0
commits,2012-06-07,2
commits,2012-06-08,1
commits,2012-06-09,1
commits,2012-06-10,0
commits,2012-06-11,1
