name,date,value
issues,2017w40,10
issues,2017w41,9
issues,2017w42,7
issues,2017w43,10
issues,2017w44,12
issues,2017w45,16
issues,2017w46,21
issues,2017w47,8
issues,2017w48,17
issues,2017w49,18
issues,2017w50,27
issues,2017w51,30
issues,2017w52,13
issues,2018w01,11
issues,2018w02,15
issues,2018w03,13
issues,2018w04,15
issues,2018w05,19
issues,2018w06,23
issues,2018w07,24
issues,2018w08,19
issues,2018w09,19
issues,2018w10,21
issues,2018w11,8
issues,2018w12,21
issues,2018w13,20
issues,2018w14,17
issues,2018w15,13
issues,2018w16,10
issues,2018w17,11
issues,2018w18,10
issues,2018w19,9
issues,2018w20,20
issues,2018w21,6
issues,2018w22,14
issues,2018w23,7
issues,2018w24,11
issues,2018w25,15
issues,2018w26,12
issues,2018w27,12
issues,2018w28,9
issues,2018w29,14
issues,2018w30,11
issues,2018w31,21
issues,2018w32,11
issues,2018w33,10
issues,2018w34,14
issues,2018w35,11
issues,2018w36,11
issues,2018w37,7
issues,2018w38,10
